UF;NACIONALIDADE;CLASSIFICACAO;QTD
MG;PARAGUAI;Residente;280
MG;COLÔMBIA;Residente;1710
MG;AUSTRÁLIA;Residente;138
MG;BENIN;Temporário;49
MG;GRÉCIA;Residente;85
MG;BANGLADESH;Residente;137
MG;REP. DOMINICANA;Provisório;6
MG;JAPÃO;Residente;1166
MG;ARGENTINA;Temporário;55
MG;CUBA;Provisório;207
MG;LÍBIA;Residente;39
MG;EQUADOR;Residente;169
MG;IRLANDA;Residente;69
MG;AFEGANISTÃO;Temporário;134
MG;LETÔNIA;Residente;11
MG;FINLÂNDIA;Temporário;9
MG;ITÁLIA;Temporário;75
MG;FINLÂNDIA;Residente;24
MG;BOLÍVIA;Temporário;304
MG;HUNGRIA;Residente;42
MG;ESTADOS UNIDOS;Temporário;244
MG;URUGUAI;Residente;476
MG;GUINÉ BISSAU;Residente;95
MG;INDIA;Temporário;33
MG;AFEGANISTÃO;Provisório;16
MG;NOVA ZELÂNDIA;Residente;50
MG;BÉLGICA;Residente;237
MG;SUÍCA;Residente;283
MG;REP. DOMINICANA;Residente;42
MG;POLÔNIA;Residente;135
MG;SAO TOMÉ E PRÍNCIPE;Residente;16
MG;ARÁBIA SAUDITA;Provisório;1
MG;ALEMANHA;Temporário;37
MG;COSTA RICA;Residente;33
MG;NIGÉRIA;Residente;26
MG;SUÉCIA;Residente;73
MG;SENEGAL;Residente;129
MG;GUINÉ BISSAU;Temporário;51
MG;REINO UNIDO;Temporário;17
MG;EMIRADOS ÁRABES;Residente;1
MG;ANGOLA;Temporário;79
MG;ANDORRA;Residente;1
MG;FILIPINAS;Residente;80
MG;ISRAEL;Residente;49
MG;MÉXICO;Temporário;55
MG;GANA;Residente;17
MG;MOÇAMBIQUE;Temporário;132
MG;IRAQUE;Residente;28
MG;LUXEMBURGO;Residente;37
MG;MARROCOS;Residente;52
MG;CHINA;Temporário;157
MG;MALÁSIA;Residente;5
MG;TCHECOSLOVAQUIA;Residente;8
MG;ALBÂNIA;Residente;10
MG;IÊMEN;Residente;3
MG;AFRICA DO SUL;Residente;61
MG;TURQUIA;Residente;32
MG;UCRÂNIA;Residente;31
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;21
MG;APÁTRIDA;Residente;13
MG;ESPANHA;Temporário;34
MG;ESTÔNIA;Residente;11
MG;RÚSSIA;Residente;96
MG;AUSTRIA;Temporário;28
MG;JAPÃO;Temporário;33
MG;HUNGRIA;Temporário;5
MG;PAÍSES BAIXOS;Temporário;25
MG;HONDURAS;Temporário;43
MG;EGITO;Residente;54
MG;NICARÁGUA;Residente;53
MG;NORUEGA;Residente;44
MG;RÚSSIA;Temporário;16
MG;CORÉIA DO SUL;Residente;137
MG;PANAMÁ;Residente;44
MG;KUAITE;Residente;2
MG;RÚSSIA;Provisório;7
MG;ESLOVÁQUIA;Residente;21
MG;NIGÉRIA;Temporário;42
MG;LÍBANO;Provisório;5
MG;SUÍCA;Temporário;20
MG;CAMARÕES;Residente;24
MG;EL SALVADOR;Residente;38
MG;DINAMARCA;Residente;63
MG;CONGO;Residente;40
MG;DINAMARCA;Temporário;14
MG;PAQUISTÃO;Residente;38
MG;COSTA DO MARFIM;Temporário;5
MG;CABO VERDE;Residente;33
MG;BANGLADESH;Provisório;9
MG;BULGÁRIA;Residente;11
MG;JAMAICA;Residente;4
MG;CONGO;Temporário;18
MG;VIETINA;Residente;4
MG;MARROCOS;Provisório;16
MG;BÉLGICA;Temporário;12
MG;REPÚBLICA TCHECA;Temporário;2
MG;GUINÉ BISSAU;Provisório;9
MG;SAMOA OCIDENTAL;Residente;1
MG;FIJI, ILHAS;Residente;3
MG;TURQUIA;Temporário;1
MG;GUIANA FRANCESA;Residente;9
MG;MOÇAMBIQUE;Residente;69
MG;MACEDÔNIA;Residente;1
MG;ROMÊNIA;Residente;56
MG;INDONÉSIA;Temporário;5
MG;GUATEMALA;Residente;14
MG;EGITO;Provisório;9
MG;MARROCOS;Temporário;7
MG;EQUADOR;Temporário;104
MG;URUGUAI;Temporário;9
MG;SRI LANKA;Residente;3
MG;AFEGANISTÃO;Residente;16
MG;TUNÍSIA;Residente;23
MG;PAQUISTÃO;Temporário;8
MG;ARMÊNIA;Residente;5
MG;SAO TOMÉ E PRÍNCIPE;Temporário;10
MG;TAIWAN, PROVINCIA DA CHINA;Provisório;1
MG;CORÉIA DO SUL;Temporário;14
MG;POLÔNIA;Temporário;7
MG;UZBEQUISTÃO;Residente;1
MG;ANGOLA;Provisório;13
MG;BURKINA FASO;Temporário;1
MG;ZIMBÁBUE;Residente;4
MG;SÉRVIA;Residente;14
MG;INDONÉSIA;Residente;37
MG;TUNÍSIA;Temporário;7
MG;MALÁSIA;Temporário;1
MG;GABÃO;Temporário;24
MG;PARAGUAI;Temporário;49
MG;JORDÂNIA;Residente;21
MG;MOLDOVA;Residente;11
MG;GUINÉ EQUATORIAL;Temporário;11
MG;CHINA;Provisório;5
MG;COLÔMBIA;Provisório;20
MG;IRLANDA;Temporário;4
MG;TIMOR LESTE;Residente;5
MG;GÂMBIA;Residente;25
MG;REPÚBLICA TCHECA;Residente;13
MG;COSTA DO MARFIM;Residente;10
MG;TRINIDAD E TOBAGO;Residente;5
MG;CAMARÕES;Provisório;1
MG;LITUÂNIA;Residente;18
MG;ARÁBIA SAUDITA;Residente;5
MG;CANADÁ;Temporário;12
MG;CROÁCIA;Residente;14
MG;TAILÂNDIA;Residente;7
MG;FILIPINAS;Temporário;11
MG;NICARÁGUA;Temporário;1
MG;MALAVI;Temporário;1
MG;COSTA RICA;Temporário;7
MG;BENIN;Residente;23
MG;SOMÁLIA;Provisório;1
MG;QUÊNIA;Residente;13
MG;REP. DOMINICANA;Temporário;11
MG;GUINÉ;Temporário;1
MG;UCRÂNIA;Temporário;19
MG;MYANMAR;Temporário;1
MG;MALI;Temporário;2
MG;SÉRVIA;Temporário;2
MG;SENEGAL;Temporário;17
MG;GABÃO;Residente;4
MG;MONGÓLIA;Temporário;4
MG;SÍRIA;Temporário;2
MG;UGANDA;Temporário;4
MG;CAMARÕES;Temporário;10
MG;AFRICA DO SUL;Temporário;9
MG;QUÊNIA;Temporário;7
MG;ARGÉLIA;Residente;14
MG;AUSTRÁLIA;Temporário;9
MG;ESLOVÊNIA;Residente;4
MG;MONGÓLIA;Residente;1
MG;CINGAPURA;Residente;6
MG;TOGO;Residente;5
MG;GUATEMALA;Temporário;7
MG;IRÃ;Temporário;12
MG;UNIÃO SOVIÉTICA;Residente;5
MG;NOVA ZELÂNDIA;Temporário;3
MG;BURUNDI;Residente;2
MG;INDIA;Provisório;6
MG;SURINAME;Residente;3
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;9
MG;PANAMÁ;Temporário;6
MG;GANA;Provisório;1
MG;SAO TOMÉ E PRÍNCIPE;Provisório;1
MG;BURKINA FASO;Provisório;1
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;4
MG;BELARUS;Residente;2
MG;GRANADA;Residente;1
MG;ZÂMBIA;Residente;4
MG;ZÂMBIA;Temporário;1
MG;NORUEGA;Temporário;3
MG;NICARÁGUA;Provisório;4
MG;PORTUGAL;Provisório;2
MG;UCRÂNIA;Provisório;2
MG;HAITI;Provisório;8
MG;ESTADOS UNIDOS;Provisório;1
MG;MALTA;Residente;3
MG;BANGLADESH;Temporário;9
MG;PORTO RICO;Residente;2
MG;NEPAL;Residente;3
MG;SÍRIA;Provisório;4
MG;NAMÍBIA;Residente;1
MG;IRÃ;Residente;1
MG;NACIONALIDADE INDEFINIDA;Provisório;1
MG;ARGÉLIA;Temporário;2
MG;BELARUS;Provisório;1
MG;PALESTINA;Residente;14
MG;URUGUAI;Fronteiriço;1
MG;UGANDA;Residente;2
MG;TANZÂNIA;Temporário;1
MG;GUAM;Residente;1
MG;MOÇAMBIQUE;Provisório;2
MG;ZIMBÁBUE;Temporário;2
MG;SUÉCIA;Temporário;4
MG;ROMÊNIA;Temporário;1
MG;TANZÂNIA;Residente;2
MG;CABO VERDE;Provisório;2
MG;ESLOVÊNIA;Provisório;1
MG;MYANMAR;Residente;3
MG;ETIÓPIA;Residente;1
MG;MAURÍCIO;Residente;3
MG;ESLOVÁQUIA;Temporário;1
MG;JAMAICA;Temporário;4
MG;GEÓRGIA;Residente;1
MG;BULGÁRIA;Temporário;1
MG;BUTÃO;Residente;1
MG;ESPANHA;Provisório;2
SP;MÉXICO;Residente;2926
SP;EGITO;Residente;863
SP;VENEZUELA;Residente;13513
SP;URUGUAI;Residente;5422
SP;ARGENTINA;Residente;22188
SP;ISRAEL;Residente;979
SP;CHILE;Residente;15872
SP;CHINA;Residente;36100
SP;JAPÃO;Residente;41292
SP;SUDÃO;Residente;72
SP;PERU;Residente;14355
SP;CORÉIA DO SUL;Residente;15715
SP;HAITI;Residente;28210
SP;PAQUISTÃO;Residente;583
SP;BOLÍVIA;Residente;87277
SP;PORTUGAL;Residente;77262
SP;ITÁLIA;Residente;25261
SP;VENEZUELA;Temporário;15455
SP;FRANÇA;Residente;7777
SP;AUSTRIA;Residente;1162
SP;HAITI;Temporário;5071
SP;BANGLADESH;Residente;1429
SP;ALEMANHA;Residente;10925
SP;FILIPINAS;Residente;544
SP;COSTA DO MARFIM;Residente;84
SP;EQUADOR;Residente;1806
SP;ANGOLA;Residente;5124
SP;SÍRIA;Residente;3957
SP;CONGO;Residente;599
SP;GANA;Residente;366
SP;COLÔMBIA;Residente;11008
SP;EL SALVADOR;Residente;202
SP;CUBA;Residente;3187
SP;POLÔNIA;Residente;1271
SP;PARAGUAI;Residente;10166
SP;LÍBIA;Residente;232
SP;REINO UNIDO;Residente;3895
SP;ESTADOS UNIDOS;Temporário;2103
SP;PALESTINA;Residente;434
SP;AUSTRÁLIA;Residente;618
SP;PANAMÁ;Residente;254
SP;LÍBANO;Residente;6197
SP;CABO VERDE;Residente;324
SP;TCHECOSLOVAQUIA;Residente;114
SP;ESPANHA;Residente;22936
SP;CHINA;Temporário;1430
SP;COLÔMBIA;Temporário;4340
SP;BOLÍVIA;Temporário;20708
SP;SUÍCA;Residente;2080
SP;ESTADOS UNIDOS;Residente;11217
SP;SENEGAL;Residente;2382
SP;REINO UNIDO;Temporário;157
SP;BÉLGICA;Residente;1148
SP;PAÍSES BAIXOS;Residente;2478
SP;NIGÉRIA;Residente;4607
SP;CAMARÕES;Residente;316
SP;TURQUIA;Residente;513
SP;REP. DOMINICANA;Residente;396
SP;CANADÁ;Residente;1306
SP;MAURITÂNIA;Residente;51
SP;MOÇAMBIQUE;Temporário;150
SP;IRLANDA;Residente;413
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;206
SP;AFRICA DO SUL;Residente;377
SP;NORUEGA;Residente;238
SP;SERVIA E MONTENEGRO;Residente;1194
SP;GUINÉ BISSAU;Residente;832
SP;DINAMARCA;Residente;438
SP;INDIA;Provisório;69
SP;FILIPINAS;Provisório;79
SP;INDIA;Residente;1328
SP;RÚSSIA;Residente;958
SP;GUINÉ;Residente;189
SP;PERU;Temporário;3300
SP;ROMÊNIA;Residente;1464
SP;TOGO;Residente;168
SP;ALEMANHA;Temporário;421
SP;SENEGAL;Temporário;81
SP;MARROCOS;Residente;530
SP;GRÉCIA;Residente;1056
SP;MALÁSIA;Residente;97
SP;SUÉCIA;Residente;992
SP;ANGOLA;Temporário;916
SP;SERRA LEOA;Residente;139
SP;COSTA RICA;Residente;280
SP;FRANÇA;Temporário;531
SP;IÊMEN;Residente;150
SP;CORÉIA DO SUL;Temporário;309
SP;EQUADOR;Temporário;1617
SP;GUINÉ EQUATORIAL;Temporário;17
SP;DINAMARCA;Temporário;43
SP;REPÚBLICA TCHECA;Residente;142
SP;BELARUS;Residente;39
SP;AFEGANISTÃO;Residente;164
SP;LÍBANO;Provisório;263
SP;QUIRGUISTÃO;Residente;6
SP;NAMÍBIA;Residente;7
SP;IRÃ;Residente;412
SP;CINGAPURA;Residente;66
SP;JAMAICA;Temporário;7
SP;ESPANHA;Temporário;294
SP;BURKINA FASO;Residente;87
SP;ITÁLIA;Temporário;452
SP;CANADÁ;Temporário;69
SP;APÁTRIDA;Residente;682
SP;MOÇAMBIQUE;Residente;265
SP;ARGENTINA;Temporário;581
SP;QUÊNIA;Residente;53
SP;FINLÂNDIA;Residente;301
SP;INDIA;Temporário;395
SP;LÍBANO;Temporário;76
SP;BULGÁRIA;Residente;129
SP;HUNGRIA;Residente;538
SP;GUIANA FRANCESA;Residente;79
SP;CHILE;Temporário;697
SP;MALI;Residente;159
SP;IRAQUE;Residente;210
SP;INDONÉSIA;Residente;197
SP;JORDÂNIA;Residente;255
SP;GÂMBIA;Residente;68
SP;SUÉCIA;Temporário;104
SP;LETÔNIA;Residente;195
SP;MOLDOVA;Residente;17
SP;UCRÂNIA;Residente;292
SP;ARGÉLIA;Residente;95
SP;MALTA;Residente;22
SP;TUNÍSIA;Residente;161
SP;GUATEMALA;Residente;223
SP;PARAGUAI;Temporário;1820
SP;SÉRVIA;Residente;88
SP;ETIÓPIA;Residente;21
SP;JAPÃO;Temporário;428
SP;TAIWAN, PROVINCIA DA CHINA;Residente;87
SP;UGANDA;Residente;21
SP;RUANDA;Residente;4
SP;eritréia;Residente;2
SP;BENIN;Residente;141
SP;ARMÊNIA;Residente;59
SP;QUÊNIA;Temporário;20
SP;TANZÂNIA;Residente;87
SP;NIGÉRIA;Provisório;468
SP;ANGOLA;Provisório;4769
SP;BANGLADESH;Temporário;146
SP;BANGLADESH;Provisório;154
SP;AFEGANISTÃO;Temporário;2161
SP;HONG-KONG (R.A.E.);Residente;43
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;21
SP;VENEZUELA;Provisório;1495
SP;PORTUGAL;Temporário;273
SP;CUBA;Provisório;1701
SP;BURUNDI;Residente;27
SP;EGITO;Provisório;50
SP;SÍRIA;Provisório;50
SP;RÚSSIA;Provisório;90
SP;FILIPINAS;Temporário;235
SP;MARROCOS;Provisório;342
SP;MAURITÂNIA;Provisório;23
SP;EL SALVADOR;Provisório;5
SP;CORÉIA DO SUL;Provisório;61
SP;CHINA;Provisório;549
SP;GUINÉ BISSAU;Provisório;179
SP;KOSOVO;Residente;2
SP;AUSTRÁLIA;Temporário;31
SP;TAILÂNDIA;Residente;105
SP;CROÁCIA;Provisório;5
SP;IÊMEN;Provisório;25
SP;TANZÂNIA;Provisório;18
SP;RÚSSIA;Temporário;207
SP;HONDURAS;Residente;126
SP;SERRA LEOA;Provisório;13
SP;NEPAL;Residente;57
SP;IRÃ;Provisório;54
SP;MÉXICO;Temporário;377
SP;NICARÁGUA;Residente;164
SP;PALESTINA;Provisório;36
SP;CAMARÕES;Provisório;72
SP;NIGÉRIA;Temporário;90
SP;BURUNDI;Provisório;2
SP;NOVA ZELÂNDIA;Residente;146
SP;PANAMÁ;Temporário;37
SP;SAO TOMÉ E PRÍNCIPE;Residente;20
SP;MALI;Provisório;48
SP;AUSTRIA;Temporário;32
SP;GUINÉ EQUATORIAL;Provisório;16
SP;HONDURAS;Temporário;33
SP;CAMBOJA;Residente;5
SP;SOMÁLIA;Residente;11
SP;REP. DOMINICANA;Temporário;189
SP;QUÊNIA;Provisório;5
SP;HONG-KONG (R.A.E.);Temporário;5
SP;SENEGAL;Provisório;124
SP;MOÇAMBIQUE;Provisório;56
SP;SÉRVIA;Temporário;4
SP;COSTA DO MARFIM;Provisório;37
SP;GÂMBIA;Provisório;24
SP;TURQUIA;Provisório;51
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;13
SP;BURUNDI;Temporário;2
SP;URUGUAI;Temporário;46
SP;BOLÍVIA;Provisório;14
SP;CROÁCIA;Residente;95
SP;COSTA RICA;Temporário;75
SP;TOGO;Provisório;36
SP;GANA;Provisório;45
SP;TUNÍSIA;Provisório;80
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;83
SP;AZERBAIJÃO;Residente;5
SP;ESTÔNIA;Residente;65
SP;ESLOVÊNIA;Residente;38
SP;MAURÍCIO;Residente;30
SP;CUBA;Temporário;233
SP;CABO VERDE;Temporário;64
SP;IRÃ;Temporário;85
SP;VIETNAM DO NORTE;Residente;12
SP;SÃO VICENTE E GRANADINAS;Residente;4
SP;LITUÂNIA;Residente;1145
SP;MYANMAR;Residente;10
SP;ITÁLIA;Provisório;7
SP;ZÂMBIA;Residente;13
SP;JAMAICA;Residente;16
SP;VIETINA;Residente;73
SP;TRINIDAD E TOBAGO;Residente;27
SP;SUÍCA;Temporário;69
SP;GRÉCIA;Temporário;43
SP;UCRÂNIA;Temporário;164
SP;NORUEGA;Temporário;35
SP;AFEGANISTÃO;Provisório;368
SP;PAÍSES BAIXOS;Temporário;80
SP;SRI LANKA;Temporário;24
SP;BURKINA FASO;Provisório;62
SP;NICARÁGUA;Temporário;21
SP;PAQUISTÃO;Provisório;25
SP;COLÔMBIA;Provisório;65
SP;LUXEMBURGO;Residente;31
SP;NACIONALIDADE INDEFINIDA;Provisório;6
SP;HONDURAS;Provisório;4
SP;ANTILHAS HOLÂNDESAS;Residente;4
SP;SÃO CRISTOVÃO E NEVIS;Residente;8
SP;TAILÂNDIA;Temporário;12
SP;GUATEMALA;Temporário;56
SP;GABÃO;Provisório;4
SP;ESLOVÁQUIA;Residente;66
SP;ARMÊNIA;Provisório;5
SP;HUNGRIA;Temporário;11
SP;CONGO;Temporário;16
SP;CABO VERDE;Provisório;22
SP;BÉLGICA;Temporário;52
SP;REP. DOMINICANA;Provisório;91
SP;UCRÂNIA;Provisório;9
SP;EQUADOR;Provisório;5
SP;AFRICA DO SUL;Provisório;43
SP;LIBÉRIA;Residente;27
SP;ALBÂNIA;Residente;25
SP;NEPAL;Provisório;7
SP;EMIRADOS ÁRABES;Residente;13
SP;CATAR;Residente;2
SP;DOMINICA;Residente;9
SP;GUINÉ BISSAU;Temporário;136
SP;BARBADOS;Residente;2
SP;GUIANA;Residente;18
SP;GUINÉ;Provisório;86
SP;MALI;Temporário;9
SP;IUGUSLAVIA;Residente;4
SP;BENIN;Provisório;21
SP;SEYCHELLES;Residente;1
SP;TANZÂNIA;Temporário;5
SP;UNIÃO SOVIÉTICA;Residente;63
SP;ILHAS CANARIAS;Residente;8
SP;MARROCOS;Temporário;18
SP;PORTO RICO;Residente;4
SP;ARÁBIA SAUDITA;Residente;37
SP;SURINAME;Residente;20
SP;CONGO;Provisório;86
SP;NAMÍBIA;Provisório;5
SP;PAQUISTÃO;Temporário;47
SP;NOVA ZELÂNDIA;Temporário;9
SP;BAHAMA,IS;Residente;5
SP;ISRAEL;Temporário;27
SP;SÍRIA;Temporário;40
SP;INDONÉSIA;Temporário;15
SP;BELARUS;Provisório;5
SP;KUAITE;Residente;6
SP;IRÃ;Residente;1
SP;GABÃO;Residente;5
SP;PARAGUAI;Provisório;8
SP;GRÉCIA;Provisório;1
SP;MÉXICO;Provisório;13
SP;PORTUGAL;Provisório;38
SP;VIETINA;Temporário;15
SP;CHADE;Provisório;5
SP;GUATEMALA;Provisório;2
SP;BENIN;Temporário;48
SP;JORDÂNIA;Temporário;5
SP;SAO TOMÉ E PRÍNCIPE;Temporário;19
SP;ESTADOS UNIDOS;Provisório;9
SP;SÉRVIA;Provisório;4
SP;GABÃO;Temporário;6
SP;BÓSNIA-HERZEGOVINA;Residente;17
SP;SOMÁLIA;Provisório;3
SP;LETÔNIA;Provisório;2
SP;JORDÂNIA;Provisório;8
SP;GUIANA;Temporário;9
SP;ISLÂNDIA;Residente;20
SP;BELARUS;Temporário;10
SP;SRI LANKA;Residente;13
SP;FRANÇA;Provisório;1
SP;ROMÊNIA;Temporário;38
SP;IRAQUE;Provisório;18
SP;EL SALVADOR;Temporário;34
SP;SERRA LEOA;Temporário;1
SP;ARGÉLIA;Provisório;14
SP;TURCOMENISTÃO;Temporário;2
SP;CAMARÕES;Temporário;13
SP;CINGAPURA;Temporário;17
SP;UZBEQUISTÃO;Residente;12
SP;GEÓRGIA;Residente;12
SP;TAILÂNDIA;Provisório;20
SP;ARGENTINA;Provisório;11
SP;JAMAICA;Provisório;5
SP;ALEMANHA;Provisório;6
SP;GIBRALTAR;Residente;5
SP;GRANADA;Residente;5
SP;NEPAL;Temporário;7
SP;PANAMÁ;Provisório;1
SP;CAZAQUISTÃO;Residente;22
SP;LIECHTENSTEIN;Residente;7
SP;CHIPRE;Residente;14
SP;HAITI;Provisório;14
SP;COSTA RICA;Provisório;2
SP;BULGÁRIA;Temporário;4
SP;ESPANHA;Provisório;7
SP;SAMOA OCIDENTAL;Residente;4
SP;MALÁSIA;Temporário;64
SP;GANA;Temporário;22
SP;ANTÍGUA;Residente;2
SP;CHADE;Residente;5
SP;TOGO;Temporário;11
SP;ISRAEL;Provisório;6
SP;NÍGER;Residente;2
SP;BURKINA FASO;Temporário;4
SP;GRANADA;Temporário;2
SP;GUIANA;Provisório;3
SP;CORÉIA DO NORTE;Residente;6
SP;POLÔNIA;Temporário;53
SP;MACEDÔNIA;Residente;13
SP;PERU;Provisório;17
SP;BÓSNIA-HERZEGOVINA;Temporário;5
SP;LÍBIA;Provisório;5
SP;FINLÂNDIA;Temporário;21
SP;AFRICA DO SUL;Temporário;14
SP;DJIBUTI;Residente;5
SP;LIBÉRIA;Temporário;1
SP;SURINAME;Provisório;5
SP;ALBÂNIA;Provisório;1
SP;CROÁCIA;Temporário;12
SP;APÁTRIDA;Temporário;3
SP;TURQUIA;Temporário;27
SP;SAO TOMÉ E PRÍNCIPE;Provisório;5
SP;REPÚBLICA TCHECA;Temporário;15
SP;SANTA LÚCIA;Temporário;1
SP;CHILE;Provisório;3
SP;IRLANDA;Temporário;8
SP;HUNGRIA;Provisório;3
SP;SANTA LÚCIA;Residente;2
SP;DOMINICA;Temporário;3
SP;ZIMBÁBUE;Residente;12
SP;DINAMARCA;Provisório;1
