UF;NACIONALIDADE;CLASSIFICACAO;QTD
MG;CHILE;Temporário;83
MG;PERU;Temporário;189
MG;PARAGUAI;Residente;279
MG;NORUEGA;Residente;41
MG;BOLÍVIA;Temporário;185
MG;JORDÂNIA;Residente;21
MG;REINO UNIDO;Residente;447
MG;LÍBANO;Residente;441
MG;SAO TOMÉ E PRÍNCIPE;Residente;16
MG;HONDURAS;Temporário;41
MG;EQUADOR;Residente;167
MG;FINLÂNDIA;Residente;22
MG;NAMÍBIA;Temporário;2
MG;SÍRIA;Residente;242
MG;GABÃO;Temporário;10
MG;CABO VERDE;Temporário;43
MG;GUINÉ BISSAU;Temporário;34
MG;BENIN;Temporário;42
MG;BANGLADESH;Residente;108
MG;SUÉCIA;Residente;71
MG;MAURÍCIO;Residente;3
MG;MÉXICO;Temporário;39
MG;LETÔNIA;Residente;9
MG;AUSTRIA;Residente;146
MG;INDONÉSIA;Residente;35
MG;PARAGUAI;Temporário;41
MG;INDIA;Residente;136
MG;BENIN;Residente;20
MG;GRÉCIA;Residente;85
MG;BOLÍVIA;Residente;957
MG;POLÔNIA;Residente;130
MG;CORÉIA DO SUL;Residente;140
MG;GANA;Residente;16
MG;TOGO;Temporário;3
MG;EQUADOR;Temporário;43
MG;NIGÉRIA;Residente;25
MG;MARROCOS;Temporário;13
MG;MOÇAMBIQUE;Temporário;85
MG;GUINÉ BISSAU;Residente;91
MG;IRÃ;Residente;23
MG;ISLÂNDIA;Residente;3
MG;FRANÇA;Temporário;350
MG;NIGÉRIA;Temporário;28
MG;VIETINA;Temporário;1
MG;MACAU (R.A.E.);Residente;1
MG;EGITO;Residente;52
MG;BÉLGICA;Residente;237
MG;SERVIA E MONTENEGRO;Residente;29
MG;ETIÓPIA;Temporário;2
MG;ANTÍGUA;Residente;1
MG;CUBA;Provisório;103
MG;MARROCOS;Residente;46
MG;COSTA RICA;Temporário;7
MG;MOÇAMBIQUE;Residente;61
MG;REP. DOMINICANA;Residente;40
MG;RÚSSIA;Residente;85
MG;ISRAEL;Residente;50
MG;CONGO;Residente;40
MG;GANA;Temporário;20
MG;AUSTRÁLIA;Residente;133
MG;CANADÁ;Residente;200
MG;HAITI;Temporário;1221
MG;DINAMARCA;Residente;62
MG;UCRÂNIA;Residente;33
MG;PANAMÁ;Temporário;5
MG;GUINÉ EQUATORIAL;Temporário;11
MG;APÁTRIDA;Residente;14
MG;ESPANHA;Temporário;19
MG;PALESTINA;Residente;13
MG;JAMAICA;Residente;4
MG;SURINAME;Residente;3
MG;NOVA ZELÂNDIA;Residente;48
MG;AFRICA DO SUL;Residente;59
MG;HAITI;Residente;4102
MG;CAMARÕES;Temporário;10
MG;SENEGAL;Provisório;1
MG;MARROCOS;Provisório;7
MG;PAÍSES BAIXOS;Temporário;15
MG;CONGO;Temporário;20
MG;CUBA;Temporário;45
MG;COSTA RICA;Residente;31
MG;EL SALVADOR;Residente;37
MG;SENEGAL;Residente;119
MG;HONDURAS;Residente;39
MG;SÍRIA;Provisório;4
MG;FILIPINAS;Residente;78
MG;GABÃO;Residente;4
MG;NICARÁGUA;Residente;47
MG;LITUÂNIA;Residente;19
MG;HUNGRIA;Residente;41
MG;POLÔNIA;Temporário;2
MG;ZÂMBIA;Residente;4
MG;PAQUISTÃO;Residente;40
MG;TCHECOSLOVAQUIA;Residente;8
MG;ALEMANHA;Temporário;24
MG;ALBÂNIA;Residente;10
MG;SENEGAL;Temporário;14
MG;ESTÔNIA;Residente;10
MG;CABO VERDE;Residente;31
MG;ESPANHA;Provisório;3
MG;BULGÁRIA;Residente;11
MG;INDIA;Temporário;19
MG;ARGÉLIA;Residente;13
MG;ARGENTINA;Temporário;35
MG;TURQUIA;Residente;29
MG;PORTUGAL;Temporário;45
MG;MAURITÂNIA;Residente;2
MG;ITÁLIA;Temporário;49
MG;MYANMAR;Residente;3
MG;GUATEMALA;Temporário;10
MG;DOMINICA;Residente;2
MG;ANGOLA;Provisório;15
MG;CANADÁ;Temporário;8
MG;POLINÉSIA FRANCESA;Residente;1
RJ;PORTUGAL;Residente;70905
RJ;CHINA;Residente;6044
RJ;ANGOLA;Residente;2270
RJ;BURKINA FASO;Residente;7
RJ;FILIPINAS;Residente;184
RJ;PARAGUAI;Residente;673
RJ;ITÁLIA;Residente;8366
RJ;VENEZUELA;Temporário;1273
RJ;ARGENTINA;Residente;11661
RJ;HAITI;Residente;1689
RJ;URUGUAI;Residente;1961
RJ;CONGO;Residente;362
RJ;ESTADOS UNIDOS;Residente;5360
RJ;PAÍSES BAIXOS;Residente;1097
RJ;BÉLGICA;Residente;569
RJ;JAPÃO;Residente;2305
RJ;COLÔMBIA;Temporário;982
RJ;VENEZUELA;Residente;2207
RJ;PERU;Residente;2593
RJ;GANA;Residente;97
RJ;ESPANHA;Residente;8112
RJ;FINLÂNDIA;Residente;142
RJ;NIGÉRIA;Residente;184
RJ;ALEMANHA;Residente;3673
RJ;SÉRVIA;Temporário;4
RJ;BOLÍVIA;Residente;1426
RJ;DINAMARCA;Residente;334
RJ;GUIANA FRANCESA;Residente;40
RJ;UZBEQUISTÃO;Residente;8
RJ;COLÔMBIA;Residente;2615
RJ;GRÉCIA;Residente;272
RJ;NORUEGA;Residente;547
RJ;SENEGAL;Residente;287
RJ;LÍBANO;Residente;629
RJ;PAQUISTÃO;Residente;73
RJ;SÍRIA;Residente;523
RJ;SUÍCA;Residente;1171
RJ;MARROCOS;Residente;106
RJ;VENEZUELA;Provisório;368
RJ;FRANÇA;Residente;5429
RJ;JORDÂNIA;Residente;58
RJ;CABO VERDE;Residente;135
RJ;CHILE;Residente;2696
RJ;REINO UNIDO;Residente;2495
RJ;MÉXICO;Residente;735
RJ;CUBA;Residente;631
RJ;ESPANHA;Temporário;118
RJ;GUINÉ BISSAU;Residente;78
RJ;CANADÁ;Residente;556
RJ;HAITI;Temporário;567
RJ;SAO TOMÉ E PRÍNCIPE;Residente;20
RJ;BOLÍVIA;Temporário;176
RJ;EQUADOR;Residente;522
RJ;ARGENTINA;Temporário;300
RJ;ESTÔNIA;Residente;25
RJ;INDIA;Residente;317
RJ;POLÔNIA;Residente;482
RJ;SUÉCIA;Residente;489
RJ;ANGOLA;Temporário;131
RJ;IRLANDA;Residente;151
RJ;REP. DOMINICANA;Residente;71
RJ;TURQUIA;Residente;94
RJ;AUSTRIA;Residente;517
RJ;CROÁCIA;Residente;37
RJ;APÁTRIDA;Residente;108
RJ;PANAMÁ;Residente;105
RJ;LITUÂNIA;Residente;70
RJ;NOVA ZELÂNDIA;Residente;81
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;130
RJ;ROMÊNIA;Residente;196
RJ;MOÇAMBIQUE;Residente;57
RJ;EQUADOR;Temporário;340
RJ;HUNGRIA;Residente;150
RJ;CORÉIA DO SUL;Residente;217
RJ;AFRICA DO SUL;Residente;146
RJ;BANGLADESH;Residente;16
RJ;CHILE;Temporário;397
RJ;RÚSSIA;Residente;473
RJ;UNIÃO SOVIÉTICA;Residente;19
RJ;ESTADOS UNIDOS;Temporário;596
RJ;PERU;Temporário;610
RJ;EGITO;Residente;87
RJ;SANTA LÚCIA;Residente;1
RJ;CHINA;Temporário;277
RJ;BENIN;Residente;28
RJ;GUATEMALA;Residente;53
RJ;COSTA RICA;Residente;88
RJ;ARGÉLIA;Residente;39
RJ;BANGLADESH;Temporário;8
RJ;SERRA LEOA;Residente;14
RJ;ALEMANHA;Temporário;182
RJ;FRANÇA;Temporário;670
RJ;CUBA;Provisório;77
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;8
RJ;HONDURAS;Residente;45
RJ;NIGÉRIA;Temporário;17
RJ;EL SALVADOR;Residente;55
RJ;ESLOVÊNIA;Residente;19
RJ;INDONÉSIA;Residente;44
RJ;GÂMBIA;Residente;3
RJ;SERVIA E MONTENEGRO;Residente;97
RJ;TAILÂNDIA;Residente;30
RJ;NICARÁGUA;Residente;78
RJ;GUINÉ;Residente;27
RJ;CAMARÕES;Residente;41
RJ;INDONÉSIA;Temporário;90
RJ;RÚSSIA;Temporário;114
RJ;REINO UNIDO;Temporário;572
RJ;TCHECOSLOVAQUIA;Residente;48
RJ;MOÇAMBIQUE;Temporário;51
RJ;PARAGUAI;Temporário;84
RJ;TUNÍSIA;Residente;36
RJ;UCRÂNIA;Residente;69
RJ;GUINÉ;Temporário;4
RJ;BELARUS;Residente;22
RJ;ISRAEL;Residente;248
RJ;BENIN;Temporário;33
RJ;VIETINA;Residente;18
RJ;AUSTRÁLIA;Residente;291
RJ;FILIPINAS;Temporário;828
RJ;BANGLADESH;Provisório;2
RJ;HONDURAS;Temporário;17
RJ;INDIA;Temporário;279
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;5
RJ;IÊMEN;Temporário;1
RJ;SÉRVIA;Residente;32
RJ;ITÁLIA;Temporário;132
RJ;TANZÂNIA;Provisório;1
RJ;PALESTINA;Residente;20
RJ;PERU;Provisório;2
RJ;IRÃ;Temporário;23
RJ;MARROCOS;Provisório;14
RJ;TOGO;Residente;28
RJ;LIBÉRIA;Residente;21
RJ;REPÚBLICA TCHECA;Residente;51
RJ;BULGÁRIA;Residente;32
RJ;HAITI;Provisório;14
RJ;UGANDA;Residente;3
RJ;COLÔMBIA;Provisório;52
RJ;HONG-KONG (R.A.E.);Residente;4
RJ;IRAQUE;Residente;55
RJ;PORTUGAL;Temporário;123
RJ;GUIANA;Residente;2
RS;VENEZUELA;Temporário;7844
RS;SENEGAL;Residente;3018
RS;HAITI;Residente;12538
RS;EQUADOR;Temporário;79
RS;VENEZUELA;Residente;5954
RS;COLÔMBIA;Residente;1719
RS;ARGENTINA;Residente;6177
RS;ITÁLIA;Residente;1394
RS;URUGUAI;Residente;29230
RS;CHILE;Residente;1248
RS;ALEMANHA;Residente;1320
RS;HAITI;Temporário;4595
RS;CUBA;Residente;770
RS;ESTADOS UNIDOS;Residente;864
RS;PERU;Residente;799
RS;VENEZUELA;Provisório;662
RS;PORTUGAL;Residente;1920
RS;ESPANHA;Residente;854
RS;REP. DOMINICANA;Temporário;39
RS;PARAGUAI;Residente;754
RS;CORÉIA DO SUL;Residente;143
RS;COSTA RICA;Provisório;2
RS;EQUADOR;Residente;182
RS;FRANÇA;Residente;403
RS;ESTADOS UNIDOS;Temporário;155
RS;POLÔNIA;Residente;326
RS;CHINA;Residente;620
RS;BOLÍVIA;Residente;346
RS;GUATEMALA;Residente;33
RS;REINO UNIDO;Residente;283
RS;SUÉCIA;Residente;51
RS;AUSTRÁLIA;Residente;64
RS;BANGLADESH;Residente;430
RS;EGITO;Residente;35
RS;PAÍSES BAIXOS;Residente;189
RS;COLÔMBIA;Temporário;767
RS;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;6
RS;CONGO;Temporário;8
RS;MOÇAMBIQUE;Temporário;64
RS;HONDURAS;Residente;51
RS;MALÁSIA;Residente;43
RS;PERU;Temporário;133
RS;TURQUIA;Temporário;29
RS;BUTÃO;Residente;2
RS;CHILE;Temporário;99
RS;SENEGAL;Temporário;348
RS;MÉXICO;Residente;154
RS;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;11
RS;TAIWAN, PROVINCIA DA CHINA;Residente;12
RS;CANADÁ;Residente;134
RS;PALESTINA;Residente;195
RS;DINAMARCA;Residente;26
RS;RÚSSIA;Residente;166
RS;AFRICA DO SUL;Residente;25
RS;COSTA RICA;Residente;30
RS;GABÃO;Residente;1
RS;PERU;Provisório;2
RS;REP. DOMINICANA;Residente;142
RS;PARAGUAI;Temporário;129
RS;INDIA;Residente;43
RS;APÁTRIDA;Residente;86
RS;JORDÂNIA;Residente;468
RS;JAPÃO;Residente;875
RS;ANGOLA;Residente;99
RS;CORÉIA DO SUL;Temporário;20
RS;GUINÉ BISSAU;Residente;54
RS;CABO VERDE;Provisório;3
RS;FRANÇA;Temporário;13
RS;IRÃ;Residente;20
RS;ROMÊNIA;Residente;56
RS;GANA;Residente;166
RS;AUSTRIA;Temporário;7
RS;BANGLADESH;Temporário;68
RS;FILIPINAS;Temporário;6
RS;CHINA;Temporário;29
RS;SAO TOMÉ E PRÍNCIPE;Residente;3
RS;IRLANDA;Residente;33
RS;GUINÉ BISSAU;Temporário;27
RS;LÍBANO;Residente;134
RS;MARROCOS;Residente;40
RS;BULGÁRIA;Residente;12
RS;SUÍCA;Residente;108
RS;REINO UNIDO;Temporário;14
RS;NEPAL;Residente;5
RS;CUBA;Provisório;214
RS;ARGÉLIA;Residente;4
RS;NIGÉRIA;Residente;37
RS;CUBA;Temporário;64
RS;ARGENTINA;Temporário;170
RS;HUNGRIA;Residente;18
RS;MOÇAMBIQUE;Residente;26
RS;BÉLGICA;Residente;67
RS;PAQUISTÃO;Residente;50
RS;SOMÁLIA;Residente;4
RS;CABO VERDE;Residente;32
RS;TCHECOSLOVAQUIA;Residente;9
RS;FILIPINAS;Residente;42
RS;GUINÉ;Residente;28
RS;AUSTRIA;Residente;91
RS;MALI;Residente;4
RS;PORTUGAL;Temporário;11
RS;MÉXICO;Temporário;26
RS;ANGOLA;Temporário;43
RS;CONGO;Residente;28
RS;BENIN;Residente;13
RS;AFEGANISTÃO;Temporário;26
RS;BANGLADESH;Provisório;12
RS;TURQUIA;Residente;36
RS;INDONÉSIA;Residente;14
RS;PANAMÁ;Residente;42
RS;BENIN;Temporário;15
RS;EL SALVADOR;Residente;57
RS;LETÔNIA;Residente;6
RS;MALAVI;Temporário;2
RS;INDIA;Temporário;5
RS;NORUEGA;Residente;23
RS;ISRAEL;Residente;35
RS;ESLOVÁQUIA;Residente;3
RS;ANGOLA;Provisório;9
RS;UCRÂNIA;Residente;31
RS;CABO VERDE;Temporário;26
RS;NICARÁGUA;Residente;36
RS;GANA;Temporário;23
RS;MÉXICO;Provisório;2
RS;GUATEMALA;Provisório;1
RS;SÍRIA;Residente;79
RS;URUGUAI;Temporário;49
RS;TAILÂNDIA;Residente;6
RS;TOGO;Residente;13
RS;HAITI;Provisório;9
RS;BOLÍVIA;Temporário;43
RS;GRÉCIA;Residente;71
RS;CAMARÕES;Residente;4
RS;POLÔNIA;Temporário;4
RS;ETIÓPIA;Residente;1
RS;NOVA ZELÂNDIA;Residente;22
RS;TUNÍSIA;Residente;21
RS;CROÁCIA;Residente;9
RS;ALEMANHA;Temporário;21
RS;SAO TOMÉ E PRÍNCIPE;Temporário;2
RS;FINLÂNDIA;Residente;11
RS;VIETINA;Residente;4
RS;ALBÂNIA;Residente;7
RS;ESTÔNIA;Residente;3
RS;LITUÂNIA;Residente;10
RS;EL SALVADOR;Provisório;3
RS;IRAQUE;Residente;11
RS;ESLOVÊNIA;Residente;3
RS;BELARUS;Residente;7
RS;MOLDOVA;Residente;2
RS;COSTA DO MARFIM;Temporário;6
RS;PAQUISTÃO;Temporário;12
RS;SENEGAL;Provisório;8
RS;CONGO;Provisório;4
RS;BARBADOS;Temporário;1
RS;COSTA DO MARFIM;Residente;8
RS;AFEGANISTÃO;Residente;7
RS;SÉRVIA;Residente;7
RS;TOGO;Temporário;4
RS;ARMÊNIA;Residente;3
RS;COLÔMBIA;Provisório;10
RS;AFRICA DO SUL;Temporário;1
RS;KOSOVO;Residente;1
RS;REPÚBLICA TCHECA;Residente;11
RS;CHINA;Provisório;3
RS;JAMAICA;Temporário;3
RS;QUIRGUISTÃO;Residente;1
RS;MALTA;Residente;1
RS;COSTA RICA;Temporário;4
RS;SERVIA E MONTENEGRO;Residente;20
RS;UNIÃO SOVIÉTICA;Residente;18
RS;BURKINA FASO;Residente;2
RS;GUINÉ BISSAU;Provisório;6
RS;BHUTAN;Residente;3
RS;VIETNAM DO NORTE;Residente;1
RS;GABÃO;Temporário;4
RS;IRÃ;Temporário;2
RS;NORUEGA;Temporário;6
RS;ESPANHA;Temporário;15
RS;URUGUAI;Fronteiriço;5165
RS;REP. DOMINICANA;Provisório;9
RS;HONDURAS;Temporário;11
RS;JAMAICA;Residente;1
RS;REUNIAO,IS;Residente;2
RS;CANADÁ;Temporário;2
RS;SUAZILÂNDIA;Residente;1
RS;GUINÉ EQUATORIAL;Temporário;4
RS;MARROCOS;Provisório;20
RS;ITÁLIA;Temporário;19
RS;ARGENTINA;Provisório;4
RS;PORTUGAL;Provisório;1
RS;LÍBANO;Provisório;1
RS;LÍBIA;Residente;4
RS;GUINÉ EQUATORIAL;Residente;1
RS;GÂMBIA;Residente;20
RS;CAMARÕES;Temporário;4
RS;TRINIDAD E TOBAGO;Residente;2
RS;LIBÉRIA;Residente;1
RS;GUATEMALA;Temporário;6
RS;GANA;Provisório;3
RS;ISLÂNDIA;Residente;1
RS;IÊMEN;Residente;10
RS;MAURITÂNIA;Residente;3
RS;NICARÁGUA;Temporário;1
RS;MAURÍCIO;Residente;1
RS;BÓSNIA-HERZEGOVINA;Residente;2
RS;SURINAME;Residente;2
RS;NAMÍBIA;Temporário;2
RS;HONG-KONG (R.A.E.);Residente;13
RS;NACIONALIDADE INDEFINIDA;Residente;1
RS;URUGUAI;Provisório;74
RS;RUANDA;Temporário;1
RS;SANTA LÚCIA;Residente;1
RS;GUIANA;Provisório;1
RS;CINGAPURA;Residente;3
RS;ESTÔNIA;Temporário;1
RS;FILIPINAS;Provisório;3
RS;TAILÂNDIA;Temporário;1
RS;EQUADOR;Provisório;1
RS;PAÍSES BAIXOS;Temporário;1
RS;INDONÉSIA;Temporário;1
RS;RÚSSIA;Temporário;3
RS;HONDURAS;Provisório;1
RS;CHIPRE;Temporário;1
RS;GRÉCIA;Temporário;1
RS;TURQUIA;Provisório;1
RS;SÍRIA;Provisório;3
RS;REP. MONTENEGRO;Residente;1
RS;LUXEMBURGO;Residente;2
RS;SERRA LEOA;Temporário;1
RS;SUDÃO;Provisório;1
RS;EGITO;Provisório;1
RS;GRANADA;Residente;1
RS;DINAMARCA;Temporário;1
RS;BAHAMA,IS;Residente;1
RS;ETIÓPIA;Provisório;1
RS;TOGO;Provisório;2
RS;ESLOVÁQUIA;Temporário;1
RS;DOMINICA;Provisório;1
RS;NACIONALIDADE INDEFINIDA;Provisório;1
RS;SUÉCIA;Temporário;1
RS;CAZAQUISTÃO;Provisório;1
PR;ANGOLA;Residente;352
PR;HAITI;Residente;16583
PR;VENEZUELA;Provisório;1144
PR;PAÍSES BAIXOS;Residente;577
PR;MARROCOS;Residente;113
PR;VENEZUELA;Residente;8426
PR;ARGENTINA;Residente;5009
PR;BANGLADESH;Residente;887
PR;JAPÃO;Residente;3373
PR;COLÔMBIA;Residente;1866
PR;ESTADOS UNIDOS;Residente;1351
PR;VENEZUELA;Temporário;14801
PR;BELARUS;Residente;15
PR;ITÁLIA;Residente;1807
PR;RÚSSIA;Residente;195
PR;CHILE;Residente;1496
PR;PERU;Residente;1304
PR;PARAGUAI;Residente;8821
PR;INDIA;Residente;284
PR;CHINA;Residente;3279
PR;PORTUGAL;Residente;4081
PR;ROMÊNIA;Residente;106
PR;ARGENTINA;Temporário;84
PR;POLÔNIA;Residente;826
PR;ALEMANHA;Residente;1710
PR;DINAMARCA;Residente;74
PR;LITUÂNIA;Residente;36
PR;SÉRVIA;Residente;13
PR;HAITI;Temporário;6301
PR;ESPANHA;Residente;1410
PR;SÍRIA;Residente;639
PR;BANGLADESH;Temporário;68
PR;CANADÁ;Residente;234
PR;HUNGRIA;Residente;43
PR;LÍBANO;Residente;3316
PR;GUINÉ BISSAU;Provisório;22
PR;TOGO;Temporário;6
PR;REINO UNIDO;Residente;454
PR;GANA;Residente;73
PR;IRÃ;Residente;79
PR;ANGOLA;Provisório;39
PR;SENEGAL;Residente;581
PR;COLÔMBIA;Temporário;1025
PR;URUGUAI;Residente;945
PR;GUINÉ EQUATORIAL;Temporário;9
PR;BOLÍVIA;Residente;838
PR;UCRÂNIA;Residente;159
PR;AUSTRIA;Residente;156
PR;GUINÉ BISSAU;Residente;108
PR;FRANÇA;Residente;757
PR;PARAGUAI;Temporário;2906
PR;EQUADOR;Temporário;79
PR;UCRÂNIA;Temporário;81
PR;CUBA;Residente;762
PR;ANGOLA;Temporário;97
PR;EGITO;Residente;132
PR;TUNÍSIA;Residente;33
PR;TURQUIA;Residente;35
PR;CONGO;Residente;65
PR;MAURÍCIO;Residente;4
PR;INDIA;Temporário;69
PR;PALESTINA;Residente;72
PR;MARROCOS;Provisório;32
PR;JORDÂNIA;Residente;120
PR;ESTADOS UNIDOS;Temporário;117
PR;BENIN;Residente;26
PR;SERVIA E MONTENEGRO;Residente;57
PR;CABO VERDE;Residente;27
PR;AFRICA DO SUL;Residente;33
PR;FILIPINAS;Residente;117
PR;MÉXICO;Residente;308
PR;MYANMAR;Residente;2
PR;SUÍCA;Residente;298
PR;MADAGASCAR;Residente;2
PR;MOÇAMBIQUE;Residente;39
PR;ALBÂNIA;Residente;3
PR;PERU;Temporário;266
PR;TAIWAN, PROVINCIA DA CHINA;Residente;33
PR;LUXEMBURGO;Residente;3
PR;SUDÃO;Provisório;1
PR;LETÔNIA;Residente;18
PR;BÉLGICA;Residente;157
PR;IRLANDA;Residente;31
PR;REP. DOMINICANA;Residente;82
PR;SAO TOMÉ E PRÍNCIPE;Residente;10
PR;EQUADOR;Residente;197
PR;PAQUISTÃO;Temporário;7
PR;GRÉCIA;Residente;61
PR;TUNÍSIA;Provisório;24
PR;SENEGAL;Temporário;546
PR;BOLÍVIA;Temporário;129
PR;FINLÂNDIA;Residente;40
PR;IRAQUE;Residente;26
PR;GUATEMALA;Residente;21
PR;BENIN;Temporário;18
PR;EGITO;Provisório;12
PR;MOÇAMBIQUE;Temporário;62
PR;CUBA;Provisório;573
PR;CINGAPURA;Residente;9
PR;CHILE;Temporário;149
PR;PAÍSES BAIXOS;Temporário;8
PR;NOVA ZELÂNDIA;Residente;31
PR;PAQUISTÃO;Residente;133
PR;TAILÂNDIA;Residente;7
PR;GANA;Temporário;15
PR;MALTA;Residente;24
PR;COSTA RICA;Residente;29
PR;GUINÉ BISSAU;Temporário;40
PR;REINO UNIDO;Temporário;3
PR;GUINÉ;Residente;46
PR;AUSTRÁLIA;Residente;73
PR;IUGUSLAVIA;Residente;1
PR;CORÉIA DO SUL;Residente;482
PR;HONDURAS;Residente;22
PR;GRANADA;Residente;1
PR;SUÉCIA;Residente;126
PR;GUATEMALA;Temporário;12
PR;INFNI;Residente;3
PR;ESTÔNIA;Residente;12
PR;CABO VERDE;Temporário;5
PR;MÉXICO;Temporário;21
PR;BANGLADESH;Provisório;66
PR;APÁTRIDA;Residente;149
PR;NORUEGA;Residente;37
PR;COLÔMBIA;Provisório;15
PR;PANAMÁ;Residente;38
PR;JAPÃO;Temporário;35
PR;GUINÉ;Provisório;10
PR;ESLOVÁQUIA;Residente;12
PR;CAMARÕES;Residente;7
PR;JAMAICA;Temporário;2
PR;GABÃO;Temporário;2
PR;TCHECOSLOVAQUIA;Residente;11
PR;LÍBANO;Temporário;9
PR;GEÓRGIA;Residente;4
PR;MOÇAMBIQUE;Provisório;5
PR;ITÁLIA;Temporário;25
PR;CUBA;Temporário;63
PR;MOLDOVA;Residente;2
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;5
PR;INDONÉSIA;Provisório;1
PR;BULGÁRIA;Residente;17
PR;GÂMBIA;Residente;9
PR;ALEMANHA;Temporário;41
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;13
PR;VIETINA;Residente;5
PR;ISRAEL;Residente;49
PR;NIGÉRIA;Residente;118
PR;ARGÉLIA;Residente;19
PR;MALI;Temporário;1
PR;EL SALVADOR;Residente;50
PR;COSTA DO MARFIM;Temporário;2
PR;SERRA LEOA;Residente;72
PF;PORTUGAL;Residente;1519
PF;ESPANHA;Residente;569
PF;PAÍSES BAIXOS;Residente;32
PF;URUGUAI;Residente;140
PF;ITÁLIA;Residente;492
PF;LÍBANO;Residente;109
PF;JAPÃO;Residente;616
PF;POLÔNIA;Residente;103
PF;ALEMANHA;Residente;242
PF;VIETINA;Residente;1
PF;ARGENTINA;Residente;162
PF;LITUÂNIA;Residente;52
PF;BOLÍVIA;Residente;49
PF;ESTADOS UNIDOS;Residente;133
PF;CHILE;Residente;71
PF;HUNGRIA;Residente;29
PF;EGITO;Residente;4
PF;ROMÊNIA;Residente;63
PF;CANADÁ;Residente;10
PF;UNIÃO SOVIÉTICA;Residente;12
PF;INDONÉSIA;Residente;2
PF;JORDÂNIA;Residente;22
PF;VENEZUELA;Residente;7
PF;SERVIA E MONTENEGRO;Residente;48
PF;REINO UNIDO;Residente;41
PF;FRANÇA;Residente;63
PF;CORÉIA DO SUL;Residente;35
PF;GRÉCIA;Residente;19
PF;IRÃ;Residente;4
PF;DINAMARCA;Residente;4
PF;SUÍCA;Residente;29
PF;SÍRIA;Residente;78
PF;CINGAPURA;Residente;1
PF;PARAGUAI;Residente;51
PF;LETÔNIA;Residente;5
PF;UCRÂNIA;Residente;15
PF;AUSTRIA;Residente;44
PF;BÉLGICA;Residente;15
PF;GUIANA FRANCESA;Residente;1
PF;CHINA;Residente;44
PF;RÚSSIA;Residente;41
PF;JAMAICA;Residente;1
PF;INDIA;Residente;2
PF;MÉXICO;Residente;5
PF;APÁTRIDA;Residente;17
PF;ANGOLA;Residente;14
PF;CORÉIA DO NORTE;Residente;1
PF;PERU;Residente;14
PF;MARROCOS;Residente;2
PF;EL SALVADOR;Residente;2
PF;CABO VERDE;Residente;2
PF;NIGÉRIA;Residente;1
PF;ISRAEL;Residente;7
PF;MALI;Residente;1
PF;COSTA RICA;Residente;1
PF;NICARÁGUA;Residente;2
PF;ARMÊNIA;Residente;1
PF;AUSTRÁLIA;Residente;8
PF;NORUEGA;Residente;3
PF;SUÉCIA;Residente;5
PF;FINLÂNDIA;Residente;5
PF;MALTA;Residente;1
PF;PANAMÁ;Residente;2
PF;CEUTA E MELILLA;Residente;1
PF;ARÁBIA SAUDITA;Residente;1
PF;IRLANDA;Residente;2
PF;FILIPINAS;Residente;1
PF;CUBA;Residente;2
PF;HONG-KONG (R.A.E.);Residente;3
PF;SUAZILÂNDIA;Residente;1
PF;ESTÔNIA;Residente;2
PF;SURINAME;Residente;2
PF;TRINIDAD E TOBAGO;Residente;1
PF;AFRICA DO SUL;Residente;2
PF;BULGÁRIA;Residente;1
PF;COLÔMBIA;Residente;3
PF;TURQUIA;Residente;4
PF;TERRAS AUSTRAIS;Residente;1
PF;ILHAS SERRANAS;Residente;1
PF;TCHECOSLOVAQUIA;Residente;2
PF;TREGUA, ESTADO;Residente;1
PF;EQUADOR;Residente;1
PF;COSTA DO MARFIM;Residente;1
PF;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
PR;SÍRIA;Provisório;50
PR;FRANÇA;Temporário;46
PR;BUTÃO;Residente;2
PR;UNIÃO SOVIÉTICA;Residente;9
PR;PORTUGAL;Temporário;22
PR;REPÚBLICA TCHECA;Residente;23
PR;HONDURAS;Provisório;7
PR;INDONÉSIA;Temporário;2
PR;AFEGANISTÃO;Temporário;79
PR;LÍBIA;Residente;92
PR;MACAU (R.A.E.);Residente;1
PR;SÍRIA;Temporário;13
PR;UCRÂNIA;Provisório;6
PR;AFEGANISTÃO;Provisório;24
PR;ARMÊNIA;Residente;2
PR;MALAVI;Temporário;1
PR;HONG-KONG (R.A.E.);Residente;3
PR;RÚSSIA;Temporário;7
PR;LÍBIA;Provisório;6
PR;NIGÉRIA;Provisório;16
PR;TAILÂNDIA;Provisório;1
PR;REP. DOMINICANA;Temporário;14
PR;TANZÂNIA;Residente;4
PR;CAMARÕES;Temporário;6
PR;CHINA;Provisório;16
PR;INDONÉSIA;Residente;43
PR;CHINA;Temporário;72
PR;BHUTAN;Residente;2
PR;ESPANHA;Temporário;10
PR;MALÁSIA;Residente;14
PR;DOMINICA;Provisório;1
PR;REP. DOMINICANA;Provisório;8
