UF;NACIONALIDADE;CLASSIFICACAO;QTD
PR;UCRÂNIA;Provisório;2
PR;CAZAQUISTÃO;Residente;1
PR;MALTA;Residente;24
PR;ARGÉLIA;Residente;19
PR;LITUÂNIA;Residente;37
PR;SURINAME;Residente;2
PR;TOGO;Temporário;7
PR;ANGOLA;Temporário;92
PR;HAITI;Provisório;46
PR;BANGLADESH;Residente;861
PR;SENEGAL;Temporário;559
PR;ITÁLIA;Temporário;24
PR;GUINÉ BISSAU;Provisório;25
PR;INDIA;Provisório;3
PR;SENEGAL;Residente;450
PR;BELARUS;Residente;15
PR;CROÁCIA;Residente;6
PR;CANADÁ;Temporário;6
PR;ESPANHA;Provisório;2
PR;CHINA;Provisório;16
PR;TRINIDAD E TOBAGO;Residente;1
PR;TUNÍSIA;Provisório;11
PR;NICARÁGUA;Temporário;6
PR;PAQUISTÃO;Temporário;7
PR;ESPANHA;Temporário;9
PR;PORTO RICO;Residente;2
PR;SUÉCIA;Temporário;11
PR;EQUADOR;Temporário;61
PR;TAILÂNDIA;Provisório;1
PR;MALÁSIA;Temporário;1
PR;ALEMANHA;Temporário;37
PR;AFRICA DO SUL;Temporário;1
PR;LÍBIA;Provisório;5
PR;TANZÂNIA;Residente;4
PR;GUIANA FRANCESA;Residente;5
PR;BENIN;Residente;24
PR;NEPAL;Residente;7
PR;ZÂMBIA;Residente;1
PR;FILIPINAS;Temporário;8
PR;ESLOVÊNIA;Residente;5
PR;COSTA DO MARFIM;Provisório;3
PR;CABO VERDE;Residente;27
PR;IRAQUE;Residente;25
PR;LETÔNIA;Residente;18
PR;IRLANDA;Temporário;2
PR;VIETINA;Residente;5
PR;BÓSNIA-HERZEGOVINA;Residente;2
PR;BUTÃO;Residente;2
PR;ARMÊNIA;Residente;2
PR;EGITO;Provisório;10
PR;GUINÉ;Residente;45
PR;MALÁSIA;Residente;14
PR;CORÉIA DO SUL;Temporário;5
PR;HONG-KONG (R.A.E.);Residente;3
PR;HONDURAS;Provisório;3
PR;BANGLADESH;Provisório;65
PR;TONGA;Residente;1
PR;SÉRVIA;Residente;12
PR;TURCAS E CAICOS;Residente;2
PR;GUINÉ EQUATORIAL;Residente;3
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;6
PR;HONDURAS;Temporário;13
PR;SÍRIA;Temporário;5
PR;CINGAPURA;Residente;9
PR;CONGO;Temporário;3
PR;GEÓRGIA;Residente;4
PR;IÊMEN;Provisório;4
PR;ESTÔNIA;Residente;8
PR;BURUNDI;Provisório;1
PR;CAMARÕES;Temporário;5
PR;REP. DOMINICANA;Provisório;4
PR;GABÃO;Residente;2
PR;SUÍCA;Temporário;6
PR;SERRA LEOA;Residente;59
PR;NICARÁGUA;Provisório;3
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;6
PR;GUIANA;Provisório;5
PR;COSTA RICA;Temporário;8
PR;PAÍSES BAIXOS;Temporário;8
PR;GUIANA;Residente;5
PR;UGANDA;Residente;2
PR;FINLÂNDIA;Temporário;53
PR;BURUNDI;Residente;4
PR;NACIONALIDADE INDEFINIDA;Provisório;2
PR;URUGUAI;Temporário;5
PR;MAURITÂNIA;Residente;6
PR;GABÃO;Temporário;2
PR;SAO TOMÉ E PRÍNCIPE;Temporário;3
PR;REINO UNIDO;Temporário;4
PR;TOGO;Residente;11
PR;IÊMEN;Residente;12
PR;ALBÂNIA;Residente;3
PR;PANAMÁ;Temporário;13
PR;CONGO;Provisório;2
PR;COLÔMBIA;Provisório;10
PR;INFNI;Residente;3
PR;EMIRADOS ÁRABES;Residente;1
PR;REP. DOMINICANA;Temporário;14
PR;LUXEMBURGO;Residente;2
PR;MADAGASCAR;Residente;3
PR;Montenegro;Residente;1
PR;MONGÓLIA;Residente;1
PR;REP. MONTENEGRO;Residente;1
PR;TOGO;Provisório;8
PR;INDONÉSIA;Temporário;2
PR;LÍBANO;Temporário;7
PR;POLINÉSIA FRANCESA;Residente;1
PR;RUANDA;Residente;1
PR;SAMOA OCIDENTAL;Residente;2
PR;VIETNAM DO NORTE;Residente;2
PR;AUSTRIA;Temporário;8
PR;FILIPINAS;Provisório;1
PR;MALAVI;Temporário;1
PR;CAMARÕES;Residente;8
PR;ARÁBIA SAUDITA;Residente;1
PR;SAO TOMÉ E PRÍNCIPE;Residente;7
PR;DOMINICA;Provisório;1
PR;MACAU (R.A.E.);Residente;1
PR;TIMOR LESTE;Residente;5
SP;BOLÍVIA;Residente;83234
SP;ANGOLA;Residente;4124
SP;REP. DOMINICANA;Temporário;75
SP;CANADÁ;Residente;1237
SP;ITÁLIA;Residente;25671
SP;ESPANHA;Residente;23234
SP;JAPÃO;Residente;41688
SP;ARGENTINA;Residente;20915
SP;PORTUGAL;Residente;78842
SP;COLÔMBIA;Residente;9974
SP;SÍRIA;Residente;3615
SP;URUGUAI;Residente;5274
SP;REINO UNIDO;Residente;3809
SP;EQUADOR;Residente;1564
SP;CHINA;Residente;35512
SP;PARAGUAI;Residente;9659
SP;CORÉIA DO SUL;Residente;15449
SP;HAITI;Residente;24914
SP;IÊMEN;Residente;132
SP;MÉXICO;Residente;2718
SP;ALEMANHA;Residente;10865
SP;POLÔNIA;Residente;1266
SP;FRANÇA;Residente;7678
SP;VENEZUELA;Temporário;7042
SP;CHILE;Residente;15789
SP;ESTADOS UNIDOS;Residente;10913
SP;VENEZUELA;Residente;8834
SP;HAITI;Temporário;10608
SP;PALESTINA;Residente;424
SP;GUINÉ BISSAU;Residente;653
SP;PERU;Residente;13465
SP;INDONÉSIA;Residente;194
SP;DINAMARCA;Residente;429
SP;NIGÉRIA;Residente;3988
SP;INDIA;Residente;1233
SP;APÁTRIDA;Residente;692
SP;BOLÍVIA;Temporário;4642
SP;SUÉCIA;Residente;952
SP;VENEZUELA;Provisório;1578
SP;LÍBANO;Residente;5869
SP;PAÍSES BAIXOS;Residente;2458
SP;HUNGRIA;Residente;534
SP;CINGAPURA;Residente;64
SP;LITUÂNIA;Residente;1151
SP;AUSTRIA;Residente;1164
SP;AUSTRÁLIA;Residente;587
SP;CUBA;Residente;2553
SP;CONGO;Temporário;19
SP;SERVIA E MONTENEGRO;Residente;1220
SP;SUÍCA;Residente;2066
SP;GRÉCIA;Residente;1074
SP;ROMÊNIA;Residente;1455
SP;ARGÉLIA;Residente;92
SP;RÚSSIA;Residente;796
SP;BANGLADESH;Provisório;242
SP;ESTADOS UNIDOS;Temporário;887
SP;ANGOLA;Provisório;2149
SP;IRLANDA;Residente;390
SP;SÉRVIA;Residente;76
SP;BÉLGICA;Residente;1123
SP;ANGOLA;Temporário;506
SP;FINLÂNDIA;Residente;297
SP;ISRAEL;Residente;970
SP;ESTÔNIA;Residente;62
SP;JAPÃO;Temporário;355
SP;BANGLADESH;Residente;972
SP;COLÔMBIA;Temporário;2347
SP;ALEMANHA;Temporário;237
SP;CHINA;Provisório;609
SP;BELARUS;Residente;38
SP;GUINÉ BISSAU;Provisório;167
SP;PANAMÁ;Residente;247
SP;SENEGAL;Residente;1626
SP;QUÊNIA;Residente;54
SP;GUIANA FRANCESA;Residente;84
SP;PAQUISTÃO;Residente;499
SP;EGITO;Residente;727
SP;IRÃ;Residente;363
SP;NORUEGA;Residente;231
SP;PORTUGAL;Temporário;180
SP;CABO VERDE;Residente;295
SP;REPÚBLICA TCHECA;Residente;137
SP;CAMARÕES;Residente;264
SP;CONGO;Residente;663
SP;MAURITÂNIA;Residente;43
SP;PERU;Temporário;1401
SP;CUBA;Provisório;380
SP;CHINA;Temporário;801
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;137
SP;TANZÂNIA;Temporário;4
SP;MYANMAR;Residente;8
SP;TOGO;Provisório;31
SP;TAIWAN, PROVINCIA DA CHINA;Residente;64
SP;MÉXICO;Temporário;242
SP;GUATEMALA;Temporário;27
SP;COSTA RICA;Temporário;40
SP;MACAU (R.A.E.);Residente;4
SP;GANA;Residente;333
SP;MOÇAMBIQUE;Residente;225
SP;MALÁSIA;Residente;95
SP;ESPANHA;Provisório;2
SP;TANZÂNIA;Residente;76
SP;TURQUIA;Temporário;31
SP;EGITO;Provisório;57
SP;TAILÂNDIA;Residente;92
SP;ESLOVÁQUIA;Residente;60
SP;REP. DOMINICANA;Residente;345
SP;HONDURAS;Residente;115
SP;SENEGAL;Temporário;588
SP;ITÁLIA;Temporário;196
SP;LÍBANO;Provisório;159
SP;GANA;Temporário;22
SP;SERRA LEOA;Residente;134
SP;NICARÁGUA;Residente;154
SP;AFRICA DO SUL;Residente;347
SP;TURQUIA;Residente;434
SP;GUATEMALA;Residente;204
SP;JORDÂNIA;Residente;238
SP;NIGÉRIA;Provisório;304
SP;HAITI;Provisório;53
SP;NOVA ZELÂNDIA;Residente;141
SP;FILIPINAS;Residente;495
SP;ISLÂNDIA;Residente;19
SP;LETÔNIA;Residente;194
SP;TOGO;Residente;130
SP;MARROCOS;Residente;451
SP;ETIÓPIA;Residente;12
SP;CUBA;Temporário;170
SP;CHILE;Temporário;396
SP;PORTUGAL;Provisório;22
SP;PARAGUAI;Temporário;750
SP;EQUADOR;Temporário;845
SP;GUINÉ BISSAU;Temporário;78
SP;CONGO;Provisório;21
SP;BURKINA FASO;Provisório;34
SP;TANZÂNIA;Provisório;18
SP;BURKINA FASO;Residente;51
SP;IRAQUE;Residente;194
SP;SUÉCIA;Temporário;110
SP;CABO VERDE;Provisório;24
SP;CAMARÕES;Provisório;48
SP;CORÉIA DO SUL;Temporário;324
SP;ARMÊNIA;Residente;55
SP;GANA;Provisório;29
SP;HONG-KONG (R.A.E.);Residente;42
SP;ARÁBIA SAUDITA;Residente;34
SP;TCHECOSLOVAQUIA;Residente;117
SP;SERRA LEOA;Provisório;10
SP;REINO UNIDO;Temporário;117
SP;NIGÉRIA;Temporário;76
SP;KUAITE;Residente;6
SP;RÚSSIA;Temporário;45
SP;EL SALVADOR;Residente;192
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;55
SP;GUINÉ;Residente;144
SP;FRANÇA;Temporário;324
SP;BENIN;Residente;116
SP;SUÍCA;Temporário;31
SP;BENIN;Provisório;19
SP;GUIANA;Residente;10
SP;EMIRADOS ÁRABES;Residente;14
SP;TUNÍSIA;Residente;137
SP;BULGÁRIA;Residente;121
SP;ALEMANHA;Provisório;4
SP;DOMINICA;Residente;8
SP;COSTA RICA;Residente;266
SP;AFEGANISTÃO;Residente;57
SP;CHIPRE;Residente;14
SP;IRÃ;Temporário;56
SP;MARROCOS;Provisório;142
SP;MOÇAMBIQUE;Temporário;106
SP;CABO VERDE;Temporário;38
SP;NEPAL;Residente;46
SP;EL SALVADOR;Temporário;20
SP;PAÍSES BAIXOS;Temporário;48
SP;GUINÉ;Provisório;78
SP;ARGENTINA;Temporário;233
SP;CORÉIA DO SUL;Provisório;72
SP;MALI;Residente;113
SP;SOMÁLIA;Residente;9
SP;FILIPINAS;Temporário;136
SP;POLÔNIA;Temporário;73
SP;UCRÂNIA;Temporário;24
SP;COLÔMBIA;Provisório;33
SP;UCRÂNIA;Residente;287
SP;RÚSSIA;Provisório;11
SP;INDIA;Temporário;253
SP;BHUTAN;Residente;11
SP;SÍRIA;Provisório;48
SP;VIETINA;Residente;66
SP;GÂMBIA;Residente;36
SP;MALI;Temporário;18
SP;MALÁSIA;Temporário;57
SP;ALBÂNIA;Residente;26
SP;PAQUISTÃO;Provisório;25
SP;CHADE;Temporário;3
SP;ZÂMBIA;Residente;11
SP;BOLÍVIA;Provisório;14
SP;MAURITÂNIA;Provisório;18
SP;GUATEMALA;Provisório;2
SP;MOLDOVA;Residente;13
SP;LIBÉRIA;Residente;29
SP;ESLOVÊNIA;Residente;36
SP;JAMAICA;Residente;15
SP;CANADÁ;Temporário;41
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;20
SP;UGANDA;Residente;17
SP;ESPANHA;Temporário;231
SP;UNIÃO SOVIÉTICA;Residente;63
SP;BÓSNIA-HERZEGOVINA;Residente;15
SP;MAURÍCIO;Residente;28
SP;BURUNDI;Residente;25
SP;SUDÃO;Residente;49
SP;ARGENTINA;Provisório;6
SP;VIETNAM DO NORTE;Residente;14
SP;CAMBOJA;Residente;5
SP;NOVA ZELÂNDIA;Temporário;1
SP;NAMÍBIA;Residente;5
SP;IRLANDA;Temporário;7
SP;COSTA DO MARFIM;Residente;76
SP;CROÁCIA;Residente;92
SP;LIECHTENSTEIN;Residente;7
SP;BENIN;Temporário;45
SP;TURQUIA;Provisório;45
SP;CAZAQUISTÃO;Residente;18
SP;LUXEMBURGO;Residente;31
SP;REP. CENTRO AFRICANA;Residente;3
SP;TRINIDAD E TOBAGO;Residente;25
SP;SAN MARINO;Residente;4
SP;ESTÔNIA;Temporário;4
SP;CHILE;Provisório;4
SP;UGANDA;Temporário;2
SP;QUÊNIA;Temporário;9
SP;LÍBANO;Temporário;45
SP;MALTA;Residente;23
SP;HONDURAS;Temporário;32
SP;SAO TOMÉ E PRÍNCIPE;Residente;20
SP;ETIÓPIA;Temporário;9
SP;HONG-KONG (R.A.E.);Provisório;1
SP;SURINAME;Residente;19
SP;INDIA;Provisório;32
SP;BANGLADESH;Temporário;142
SP;REP. CENTRO AFRICANA;Provisório;1
SP;MALI;Provisório;33
SP;CAMARÕES;Temporário;29
SP;TOGO;Temporário;20
SP;LÍBIA;Residente;145
SP;NEPAL;Provisório;10
SP;ILHAS CANARIAS;Residente;8
SP;TURCAS E CAICOS;Residente;1
SP;SENEGAL;Provisório;27
SP;ROMÊNIA;Temporário;13
SP;SOMÁLIA;Provisório;2
SP;BÉLGICA;Temporário;24
SP;AFRICA DO SUL;Temporário;16
SP;AFRICA DO SUL;Provisório;28
SP;TUNÍSIA;Provisório;35
SP;FILIPINAS;Provisório;69
SP;GAZA;Residente;1
SP;GEÓRGIA;Residente;12
SP;DJIBUTI;Residente;5
SP;MALAVI;Provisório;1
SP;IRÃ;Provisório;25
SP;BURKINA FASO;Temporário;5
SP;QUÊNIA;Provisório;6
SP;ZIMBÁBUE;Residente;12
SP;BRUNEI;Residente;1
SP;ISRAEL;Temporário;25
SP;GUINÉ;Temporário;4
SP;PALESTINA;Provisório;25
SP;ESTADOS UNIDOS;Provisório;6
SP;JAMAICA;Temporário;8
SP;MONGÓLIA;Residente;11
SP;ERITRÉIA;Provisório;2
SP;ANTILHAS HOLÂNDESAS;Residente;4
SP;SÍRIA;Temporário;36
SP;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
SP;UZBEQUISTÃO;Residente;10
SP;NACIONALIDADE INDEFINIDA;Provisório;7
SP;REP. MONTENEGRO;Residente;2
SP;INFNI;Residente;2
SP;CINGAPURA;Temporário;14
SP;AFEGANISTÃO;Provisório;45
SP;LIBÉRIA;Provisório;3
SP;REPÚBLICA TCHECA;Temporário;8
SP;GIBRALTAR;Residente;5
SP;ETIÓPIA;Provisório;2
SP;PAQUISTÃO;Temporário;27
SP;NICARÁGUA;Provisório;4
SP;TAILÂNDIA;Provisório;14
SP;GÂMBIA;Temporário;9
SP;GABÃO;Provisório;1
SP;AUSTRÁLIA;Temporário;14
SP;KABARDINO BALKAR;Residente;1
SP;NACIONALIDADE INDEFINIDA;Residente;3
SP;NORUEGA;Temporário;6
SP;CORÉIA DO NORTE;Residente;6
SP;TRINIDAD E TOBAGO;Provisório;2
SP;URUGUAI;Temporário;19
SP;PALESTINA;Temporário;2
SP;MOÇAMBIQUE;Provisório;29
SP;TONGA;Residente;1
SP;LITUÂNIA;Provisório;2
SP;GUINÉ EQUATORIAL;Provisório;5
SP;MACEDÔNIA;Residente;8
SP;EL SALVADOR;Provisório;3
SP;SÉRVIA;Temporário;6
SP;HONDURAS;Provisório;2
SP;GUIANA;Provisório;2
SP;TUNÍSIA;Temporário;8
SP;COSTA DO MARFIM;Provisório;13
SP;MYANMAR;Provisório;1
SP;RUANDA;Residente;4
SP;PARAGUAI;Provisório;4
SP;eritréia;Residente;2
SP;AZERBAIJÃO;Residente;5
SP;SÃO CRISTOVÃO E NEVIS;Residente;4
SP;SÃO VICENTE E GRANADINAS;Residente;4
SP;IRAQUE;Temporário;2
SP;SAO TOMÉ E PRÍNCIPE;Provisório;5
SP;SRI LANKA;Residente;11
SP;BELIZE;Residente;2
SP;GRÉCIA;Temporário;33
SP;NICARÁGUA;Temporário;16
SP;NEPAL;Temporário;7
SP;SANTA LÚCIA;Residente;2
SP;UGANDA;Provisório;3
SP;BERMUDAS;Residente;2
SP;IÊMEN;Provisório;17
SP;INDONÉSIA;Temporário;11
SP;COSTA DO MARFIM;Temporário;8
SP;JORDÂNIA;Provisório;7
SP;MAURITÂNIA;Temporário;1
SP;NAMÍBIA;Provisório;5
SP;BELIZE;Temporário;1
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;6
SP;ANDORRA;Residente;4
SP;ASHMORE E CARTIER;Residente;1
SP;LESOTO;Residente;2
SP;COMORES;Residente;1
SP;SRI LANKA;Temporário;1
SP;APÁTRIDA;Temporário;4
SP;BELARUS;Temporário;5
SP;VIETINA;Temporário;6
SP;FRANÇA;Provisório;2
SP;TAILÂNDIA;Temporário;4
SP;IRAQUE;Provisório;3
SP;BAREINE;Temporário;1
SP;EGITO;Temporário;7
SP;DINAMARCA;Temporário;12
SP;GUINÉ EQUATORIAL;Residente;2
SP;AUSTRIA;Temporário;55
SP;KOSOVO;Residente;2
SP;MARROCOS;Temporário;8
SP;GABÃO;Residente;4
SP;TONGA;Temporário;2
SP;NÍGER;Residente;2
SP;QUIRGUISTÃO;Residente;6
SP;CHADE;Residente;5
SP;ARGÉLIA;Provisório;7
SP;PANAMÁ;Temporário;14
SP;BUTÃO;Residente;2
SP;MALAVI;Residente;3
SP;TIMOR LESTE;Residente;2
SP;NÍGER;Temporário;4
SP;LÍBIA;Provisório;6
SP;SUDÃO;Provisório;4
SP;ITÁLIA;Provisório;5
SP;REP. DOMINICANA;Provisório;17
SP;JAPÃO;Provisório;1
SP;HUNGRIA;Temporário;5
SP;UCRÂNIA;Provisório;3
SP;ESLOVÊNIA;Temporário;3
SP;GRANADA;Temporário;2
SP;MASCATE;Residente;2
SP;GÂMBIA;Provisório;9
SP;REINO UNIDO;Provisório;2
SP;ZIMBÁBUE;Temporário;6
SP;COSTA RICA;Provisório;1
SP;PANAMÁ, ZONA DO CANAL;Residente;3
SP;GUAM;Residente;4
SP;ESLOVÁQUIA;Temporário;5
SP;ALBÂNIA;Provisório;1
SP;SURINAME;Provisório;1
SP;SUÍCA;Provisório;3
SP;PERU;Provisório;8
SP;BARBADOS;Residente;2
SP;CROÁCIA;Temporário;17
SP;ISRAEL;Provisório;2
SP;AFEGANISTÃO;Temporário;16
SP;TRINIDAD E TOBAGO;Temporário;2
SP;SERRA LEOA;Temporário;2
SP;PORTO RICO;Residente;4
SP;PAÍSES BAIXOS;Provisório;2
SP;SURINAME;Temporário;1
SP;LETÔNIA;Provisório;1
SP;SEYCHELLES;Residente;1
SP;HUNGRIA;Provisório;3
SP;GRANADA;Residente;4
SP;ZÂMBIA;Temporário;1
SP;BAREINE;Residente;1
SP;BAHAMA,IS;Residente;4
SP;ROMÊNIA;Provisório;1
SP;SAO TOMÉ E PRÍNCIPE;Temporário;8
SP;TURCOMENISTÃO;Temporário;2
SP;BELARUS;Provisório;1
SP;MALÁSIA;Provisório;1
SP;JAMAICA;Provisório;1
SP;ANTÍGUA;Residente;1
SP;GRANADA;Provisório;1
SP;SANTA LÚCIA;Temporário;1
SP;PANAMÁ;Provisório;2
SP;MÉXICO;Provisório;4
SP;GABÃO;Temporário;3
SP;EQUADOR;Provisório;4
SP;LITUÂNIA;Temporário;5
SP;BOTSUANA;Residente;1
SP;TAIWAN, PROVINCIA DA CHINA;Provisório;1
SP;NAMÍBIA;Temporário;2
SP;CATAR;Residente;2
SP;ILHAS BALEARES;Residente;1
SP;BOTSUANA;Provisório;1
SP;FINLÂNDIA;Temporário;30
SP;TURCOMENISTÃO;Residente;1
SP;SUDÃO;Temporário;2
SP;BULGÁRIA;Temporário;2
SP;RUANDA;Temporário;2
SP;GUIANA;Temporário;1
SP;BURUNDI;Temporário;2
SP;CROÁCIA;Provisório;2
SP;BURUNDI;Provisório;1
SP;ZÂMBIA;Provisório;1
SP;BELIZE;Provisório;1
RJ;ARGENTINA;Residente;11241
RJ;PORTUGAL;Residente;71061
RJ;ANGOLA;Residente;2231
RJ;NORUEGA;Temporário;288
RJ;COLÔMBIA;Residente;2567
RJ;PERU;Residente;2577
RJ;INDIA;Residente;311
RJ;SERRA LEOA;Residente;14
RJ;HAITI;Residente;1712
RJ;CANADÁ;Residente;556
RJ;FRANÇA;Residente;5401
RJ;CHILE;Residente;2681
RJ;ESTADOS UNIDOS;Residente;5329
RJ;ITÁLIA;Residente;8364
RJ;SUÍCA;Residente;1170
RJ;DINAMARCA;Residente;332
RJ;HAITI;Temporário;601
RJ;NORUEGA;Residente;544
RJ;COLÔMBIA;Temporário;892
RJ;BOLÍVIA;Residente;1430
RJ;POLÔNIA;Temporário;295
RJ;ANGOLA;Temporário;128
RJ;CHINA;Residente;6052
RJ;MÉXICO;Residente;730
RJ;LÍBANO;Residente;622
RJ;PERU;Temporário;492
RJ;VENEZUELA;Residente;2031
RJ;VENEZUELA;Temporário;1109
RJ;PARAGUAI;Residente;676
RJ;ALEMANHA;Residente;3651
RJ;SENEGAL;Temporário;28
RJ;SENEGAL;Residente;262
RJ;CONGO;Residente;391
RJ;ESPANHA;Residente;8114
RJ;SUÍCA;Temporário;25
RJ;CORÉIA DO SUL;Residente;219
RJ;ISRAEL;Residente;246
RJ;EQUADOR;Residente;516
RJ;REINO UNIDO;Residente;2487
RJ;IRLANDA;Residente;148
RJ;SÍRIA;Residente;522
RJ;ESTADOS UNIDOS;Temporário;530
RJ;POLÔNIA;Residente;480
RJ;FRANÇA;Temporário;553
RJ;PAÍSES BAIXOS;Residente;1086
RJ;FINLÂNDIA;Residente;142
RJ;BOLÍVIA;Temporário;141
RJ;CHINA;Temporário;253
RJ;NICARÁGUA;Residente;78
RJ;CUBA;Residente;611
RJ;URUGUAI;Residente;1949
RJ;REINO UNIDO;Temporário;359
RJ;BÉLGICA;Residente;565
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;117
RJ;GANA;Residente;96
RJ;GRÉCIA;Residente;273
RJ;CHILE;Temporário;341
RJ;SERVIA E MONTENEGRO;Residente;97
RJ;SUÉCIA;Residente;486
RJ;CABO VERDE;Residente;134
RJ;AUSTRÁLIA;Residente;287
RJ;RÚSSIA;Residente;431
RJ;PALESTINA;Residente;19
RJ;REPÚBLICA TCHECA;Residente;51
RJ;BENIN;Temporário;40
RJ;GUINÉ BISSAU;Residente;77
RJ;EQUADOR;Temporário;245
RJ;MALÁSIA;Residente;48
RJ;JAPÃO;Residente;2301
RJ;FILIPINAS;Residente;178
RJ;PORTUGAL;Temporário;95
RJ;ESTÔNIA;Temporário;3
RJ;VIETINA;Residente;18
RJ;TURQUIA;Residente;90
RJ;NIGÉRIA;Residente;187
RJ;AFRICA DO SUL;Residente;146
RJ;ETIÓPIA;Residente;6
RJ;IRLANDA;Temporário;25
RJ;ROMÊNIA;Temporário;76
RJ;CABO VERDE;Temporário;18
RJ;ARGENTINA;Temporário;321
RJ;AUSTRIA;Residente;513
RJ;PAQUISTÃO;Residente;58
RJ;EL SALVADOR;Residente;55
RJ;NOVA ZELÂNDIA;Residente;79
