UF;NACIONALIDADE;CLASSIFICACAO;QTD
RJ;TOGO;Residente;29
RJ;PANAMÁ;Residente;105
RJ;PARAGUAI;Temporário;102
RJ;RÚSSIA;Residente;573
RJ;NORUEGA;Residente;567
RJ;FILIPINAS;Residente;188
RJ;NIGÉRIA;Residente;190
RJ;MARROCOS;Provisório;11
RJ;PAÍSES BAIXOS;Temporário;177
RJ;PARAGUAI;Residente;674
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;139
RJ;EQUADOR;Temporário;378
RJ;MOÇAMBIQUE;Residente;60
RJ;RÚSSIA;Temporário;148
RJ;MÔNACO;Residente;1
RJ;SENEGAL;Temporário;34
RJ;ARGENTINA;Temporário;282
RJ;ROMÊNIA;Residente;196
RJ;SENEGAL;Residente;309
RJ;PORTUGAL;Provisório;7
RJ;ITÁLIA;Temporário;161
RJ;BOLÍVIA;Temporário;195
RJ;CORÉIA DO SUL;Temporário;26
RJ;INDIA;Residente;321
RJ;FEROES, IS;Residente;1
RJ;AFRICA DO SUL;Temporário;90
RJ;AUSTRIA;Residente;517
RJ;ROMÊNIA;Provisório;4
RJ;SRI LANKA;Residente;9
RJ;EGITO;Residente;93
RJ;MÉXICO;Residente;755
RJ;ESLOVÁQUIA;Residente;18
RJ;AFRICA DO SUL;Residente;145
RJ;GUATEMALA;Residente;53
RJ;BELARUS;Provisório;4
RJ;MALÁSIA;Temporário;142
RJ;IRÃ;Residente;94
RJ;HUNGRIA;Residente;153
RJ;LITUÂNIA;Residente;71
RJ;GANA;Residente;99
RJ;MARROCOS;Residente;109
RJ;CHILE;Temporário;477
RJ;COSTA DO MARFIM;Residente;15
RJ;CORÉIA DO SUL;Residente;231
RJ;FINLÂNDIA;Residente;142
RJ;ALEMANHA;Temporário;243
RJ;MÉXICO;Temporário;227
RJ;UCRÂNIA;Temporário;144
RJ;COSTA RICA;Residente;90
RJ;ISRAEL;Residente;248
RJ;EL SALVADOR;Residente;57
RJ;BULGÁRIA;Temporário;31
RJ;REP. DOMINICANA;Temporário;51
RJ;ESTÔNIA;Residente;27
RJ;CUBA;Provisório;117
RJ;GUIANA FRANCESA;Residente;38
RJ;INDIA;Temporário;412
RJ;AFEGANISTÃO;Residente;12
RJ;GUINÉ BISSAU;Residente;81
RJ;SÉRVIA;Residente;34
RJ;ARMÊNIA;Residente;10
RJ;JAPÃO;Temporário;110
RJ;HONDURAS;Residente;47
RJ;REPÚBLICA TCHECA;Residente;54
RJ;NOVA ZELÂNDIA;Residente;82
RJ;DINAMARCA;Temporário;81
RJ;ANGOLA;Temporário;139
RJ;BULGÁRIA;Residente;33
RJ;HONDURAS;Temporário;23
RJ;TURQUIA;Residente;100
RJ;LUXEMBURGO;Residente;13
RJ;CINGAPURA;Residente;50
RJ;AUSTRÁLIA;Temporário;44
RJ;UCRÂNIA;Residente;76
RJ;IRLANDA;Residente;154
RJ;TCHECOSLOVAQUIA;Residente;48
RJ;FINLÂNDIA;Temporário;27
RJ;INDONÉSIA;Temporário;53
RJ;GUINÉ BISSAU;Temporário;13
RJ;TRINIDAD E TOBAGO;Residente;40
RJ;COSTA DO MARFIM;Temporário;11
RJ;ROMÊNIA;Temporário;92
RJ;GABÃO;Temporário;17
RJ;MALÁSIA;Residente;52
RJ;BANGLADESH;Temporário;18
RJ;LETÔNIA;Temporário;36
RJ;NICARÁGUA;Temporário;2
RJ;REPÚBLICA TCHECA;Temporário;6
RJ;LITUÂNIA;Temporário;28
RJ;PORTO RICO;Residente;6
RJ;TRINIDAD E TOBAGO;Temporário;10
RJ;GUINÉ;Provisório;5
RJ;FINLÂNDIA;Provisório;1
RJ;MALTA;Temporário;4
RJ;JORDÂNIA;Residente;60
RJ;VIETINA;Residente;18
RJ;IRLANDA;Temporário;30
RJ;ESLOVÊNIA;Residente;19
RJ;GUINÉ EQUATORIAL;Provisório;1
RJ;LÍBANO;Temporário;6
RJ;RÚSSIA;Provisório;51
RJ;GANA;Temporário;41
RJ;SUÍCA;Temporário;32
RJ;SERVIA E MONTENEGRO;Residente;96
RJ;SERRA LEOA;Residente;14
RJ;COLÔMBIA;Provisório;86
RJ;NIGÉRIA;Temporário;27
RJ;EGITO;Provisório;1
RJ;SUÉCIA;Temporário;40
RJ;CINGAPURA;Temporário;49
RJ;VIETINA;Temporário;9
RJ;GANA;Provisório;4
RJ;PALESTINA;Residente;21
RJ;INDONÉSIA;Residente;47
RJ;TANZÂNIA;Temporário;3
RJ;ARGÉLIA;Residente;40
RJ;CABO VERDE;Temporário;16
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;32
RJ;TAILÂNDIA;Residente;32
RJ;VIETNAM DO NORTE;Residente;6
RJ;PAQUISTÃO;Provisório;10
RJ;BENIN;Temporário;35
RJ;ISLÂNDIA;Residente;8
RJ;BURKINA FASO;Residente;7
RJ;NAMÍBIA;Residente;3
RJ;QUÊNIA;Residente;11
RJ;AFEGANISTÃO;Temporário;50
RJ;REP. MONTENEGRO;Temporário;6
RJ;UGANDA;Temporário;3
RJ;MOÇAMBIQUE;Provisório;3
RJ;TURCOMENISTÃO;Residente;3
RJ;JAMAICA;Residente;5
RJ;NIGÉRIA;Provisório;17
RJ;COSTA RICA;Temporário;12
RJ;BULGÁRIA;Provisório;1
RJ;MYANMAR;Temporário;55
RJ;LIECHTENSTEIN;Residente;8
RJ;PORTO RICO;Temporário;2
RJ;BENIN;Residente;31
RJ;LETÔNIA;Residente;16
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;5
RJ;PERU;Provisório;7
RJ;CROÁCIA;Residente;36
RJ;TUNÍSIA;Provisório;2
RJ;NICARÁGUA;Provisório;1
RJ;TUNÍSIA;Residente;38
RJ;AUSTRIA;Temporário;34
RJ;LIBÉRIA;Residente;21
RJ;GABÃO;Residente;6
RJ;BÓSNIA-HERZEGOVINA;Residente;4
RJ;JAMAICA;Temporário;12
RJ;GUINÉ;Residente;23
RJ;URUGUAI;Temporário;19
RJ;POLINÉSIA FRANCESA;Residente;1
RJ;IRÃ;Temporário;25
RJ;ALBÂNIA;Residente;7
RJ;SAO TOMÉ E PRÍNCIPE;Residente;22
RJ;MÉXICO;Provisório;6
RJ;BANGLADESH;Residente;19
RJ;MARROCOS;Temporário;3
RJ;AFEGANISTÃO;Provisório;21
RJ;INDIA;Provisório;1
RJ;PAQUISTÃO;Temporário;10
RJ;MOLDOVA;Residente;11
RJ;BELARUS;Residente;26
RJ;TURQUIA;Temporário;23
RJ;CUBA;Temporário;50
RJ;GUINÉ EQUATORIAL;Temporário;9
RJ;MAURÍCIO;Residente;4
RJ;CORÉIA DO SUL;Provisório;3
RJ;TAILÂNDIA;Temporário;85
RJ;ZÂMBIA;Residente;4
RJ;ZIMBÁBUE;Residente;10
RJ;MALTA;Residente;5
RJ;CHILE;Provisório;1
RJ;SÍRIA;Provisório;4
RJ;SENEGAL;Provisório;4
RJ;CAMARÕES;Provisório;3
RJ;ESTÔNIA;Temporário;3
RJ;BHUTAN;Residente;2
RJ;FIJI, ILHAS;Residente;1
RJ;QUÊNIA;Temporário;5
RJ;CAZAQUISTÃO;Residente;14
RJ;UNIÃO SOVIÉTICA;Residente;19
RJ;GUIANA;Residente;3
RJ;PANAMÁ;Temporário;8
RJ;BARBADOS;Temporário;1
RJ;ISRAEL;Temporário;3
RJ;ARMÊNIA;Temporário;1
RJ;CAMARÕES;Temporário;10
RJ;UZBEQUISTÃO;Residente;8
RJ;Montenegro;Residente;3
RJ;GRÉCIA;Temporário;18
RJ;CONGO;Provisório;3
RJ;GUIANA;Temporário;4
RJ;HUNGRIA;Temporário;3
RJ;ARÁBIA SAUDITA;Residente;7
RJ;HONG-KONG (R.A.E.);Residente;5
RJ;TAIWAN, PROVINCIA DA CHINA;Residente;6
RJ;GUINÉ BISSAU;Provisório;4
RJ;EGITO;Temporário;8
RJ;GUATEMALA;Temporário;11
RJ;ITÁLIA;Provisório;3
RJ;TURQUIA;Provisório;3
RJ;ARGENTINA;Provisório;10
RJ;SUAZILÂNDIA;Residente;1
RJ;TOGO;Temporário;3
RJ;IÊMEN;Residente;6
RJ;ISLÂNDIA;Temporário;1
RJ;EL SALVADOR;Temporário;4
RJ;EQUADOR;Provisório;5
RJ;AZERBAIJÃO;Temporário;4
RJ;REP. DOMINICANA;Provisório;7
RJ;IRÃ;Provisório;6
RJ;PARAGUAI;Provisório;2
RJ;UCRÂNIA;Provisório;5
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;11
RJ;ARÁBIA SAUDITA;Temporário;4
RJ;LÍBANO;Provisório;2
RJ;TREGUA, ESTADO;Residente;1
RJ;GÂMBIA;Residente;3
RJ;FILIPINAS;Provisório;14
RJ;BENIN;Provisório;2
RJ;SÉRVIA;Temporário;7
RJ;ARGÉLIA;Temporário;2
RJ;SURINAME;Residente;3
RJ;LÍBIA;Residente;17
RJ;BAHAMA,IS;Residente;3
RJ;AFRICA DO SUL;Provisório;1
RJ;SAMOA OCIDENTAL;Residente;2
RJ;HAITI;Provisório;5
RJ;BOLÍVIA;Provisório;1
RJ;BELARUS;Temporário;2
RJ;MALI;Residente;8
RJ;PALESTINA;Provisório;1
RJ;QUIRGUISTÃO;Residente;5
RJ;NOVA ZELÂNDIA;Temporário;6
RJ;ETIÓPIA;Residente;3
RJ;SOMÁLIA;Residente;1
RJ;MONGÓLIA;Residente;1
RJ;SUDÃO;Residente;2
RJ;SÃO CRISTOVÃO E NEVIS;Residente;1
RJ;BARBADOS;Residente;5
RJ;GUINÉ EQUATORIAL;Residente;2
RJ;TOGO;Provisório;1
RJ;ESLOVÁQUIA;Temporário;6
RJ;NACIONALIDADE INDEFINIDA;Residente;4
RJ;ESTADOS UNIDOS;Provisório;3
RJ;UGANDA;Residente;3
RJ;REP. CENTRO AFRICANA;Residente;2
RJ;POLÔNIA;Residente;1
RJ;ZIMBÁBUE;Provisório;1
RJ;FRANÇA;Provisório;3
RJ;GUADALUPE;Residente;1
RJ;CABO VERDE;Provisório;1
RJ;GEÓRGIA;Temporário;4
RJ;PAÍSES BAIXOS;Provisório;1
RJ;GEÓRGIA;Residente;2
RJ;IÊMEN;Provisório;1
RJ;KUAITE;Residente;1
RJ;MADAGASCAR;Temporário;1
RJ;HONDURAS;Provisório;1
RJ;ESLOVÊNIA;Temporário;1
RJ;CHIPRE;Residente;1
RJ;ETIÓPIA;Temporário;1
RJ;ANTÍGUA;Residente;1
RJ;CHINA;Provisório;4
RJ;FIJI, ILHAS;Temporário;2
RJ;SAN MARINO;Residente;2
RJ;TUNÍSIA;Temporário;2
RJ;BURUNDI;Residente;1
RJ;MASCATE;Residente;1
RJ;TURCAS E CAICOS;Residente;1
RJ;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
RJ;LÍBIA;Temporário;1
RJ;SERRA LEOA;Provisório;2
RJ;BURKINA FASO;Temporário;5
RJ;PALESTINA;Temporário;1
RJ;ANDORRA;Residente;2
RJ;EL SALVADOR;Provisório;1
RJ;BANGLADESH;Provisório;1
RJ;SÍRIA;Temporário;4
RJ;MADAGASCAR;Residente;3
RJ;CAZAQUISTÃO;Temporário;3
RJ;SANTA HELENA;Residente;1
RJ;ISLÂNDIA;Provisório;1
RJ;CHADE;Residente;1
RJ;PANAMÁ, ZONA DO CANAL;Residente;1
RJ;AZERBAIJÃO;Residente;2
PR;COLÔMBIA;Residente;2067
PR;HAITI;Residente;17978
PR;VENEZUELA;Residente;11251
PR;PORTUGAL;Residente;4095
PR;COLÔMBIA;Temporário;1294
PR;VENEZUELA;Temporário;24016
PR;BOLÍVIA;Temporário;188
PR;ESPANHA;Residente;1414
PR;HAITI;Temporário;4724
PR;JAPÃO;Residente;3344
PR;REINO UNIDO;Residente;460
PR;VIETINA;Residente;5
PR;BANGLADESH;Residente;933
PR;PARAGUAI;Residente;9374
PR;CUBA;Residente;930
PR;ITÁLIA;Residente;1815
PR;URUGUAI;Residente;969
PR;ARGENTINA;Temporário;135
PR;BOLÍVIA;Residente;859
PR;MOÇAMBIQUE;Residente;41
PR;CHINA;Residente;3282
PR;ALEMANHA;Residente;1721
PR;LÍBANO;Residente;3319
PR;ESTADOS UNIDOS;Residente;1388
PR;PERU;Residente;1344
PR;CUBA;Provisório;1388
PR;ARGENTINA;Residente;5366
PR;IRAQUE;Residente;27
PR;BULGÁRIA;Residente;17
PR;CHILE;Residente;1537
PR;ROMÊNIA;Residente;106
PR;ANGOLA;Temporário;143
PR;MÉXICO;Residente;313
PR;SENEGAL;Provisório;32
PR;SENEGAL;Residente;664
PR;ESTADOS UNIDOS;Temporário;145
PR;CHILE;Temporário;175
PR;POLÔNIA;Residente;822
PR;VENEZUELA;Provisório;1141
PR;INDIA;Temporário;108
PR;HONDURAS;Residente;24
PR;BÉLGICA;Residente;157
PR;SERRA LEOA;Residente;81
PR;SUÉCIA;Residente;127
PR;CONGO;Provisório;6
PR;SUÍCA;Residente;300
PR;FILIPINAS;Residente;122
PR;PAÍSES BAIXOS;Residente;573
PR;GUINÉ BISSAU;Temporário;54
PR;UCRÂNIA;Residente;158
PR;JORDÂNIA;Residente;122
PR;FRANÇA;Residente;768
PR;INDIA;Residente;302
PR;PANAMÁ;Residente;38
PR;PARAGUAI;Temporário;4561
PR;SÍRIA;Residente;692
PR;HUNGRIA;Residente;45
PR;FINLÂNDIA;Residente;40
PR;CONGO;Residente;60
PR;PAQUISTÃO;Residente;143
PR;UCRÂNIA;Temporário;163
PR;CORÉIA DO SUL;Residente;481
PR;SERVIA E MONTENEGRO;Residente;56
PR;MÉXICO;Temporário;43
PR;GUINÉ BISSAU;Residente;123
PR;ANGOLA;Residente;383
PR;EQUADOR;Residente;214
PR;MARROCOS;Provisório;61
PR;MOÇAMBIQUE;Temporário;75
PR;GUINÉ;Residente;53
PR;BANGLADESH;Temporário;55
PR;TOGO;Temporário;6
PR;AUSTRIA;Residente;154
PR;ANGOLA;Provisório;51
PR;AUSTRÁLIA;Residente;75
PR;MOLDOVA;Residente;2
PR;NEPAL;Residente;9
PR;MADAGASCAR;Residente;2
PR;AFEGANISTÃO;Temporário;232
PR;NIGÉRIA;Provisório;25
PR;ESTÔNIA;Residente;12
PR;GUINÉ EQUATORIAL;Temporário;11
PR;GANA;Temporário;17
PR;CINGAPURA;Residente;9
PR;RÚSSIA;Residente;218
PR;REP. DOMINICANA;Residente;88
PR;IUGUSLAVIA;Residente;1
PR;PALESTINA;Residente;71
PR;TURQUIA;Residente;47
PR;MALTA;Residente;23
PR;AFRICA DO SUL;Residente;40
PR;EGITO;Residente;147
PR;LITUÂNIA;Residente;37
PR;CANADÁ;Residente;235
PR;GEÓRGIA;Residente;4
PR;FRANÇA;Temporário;72
PR;PERU;Temporário;402
PR;CANADÁ;Temporário;11
PR;TCHECOSLOVAQUIA;Residente;11
PR;MYANMAR;Residente;2
PR;MAURÍCIO;Residente;4
PR;BENIN;Residente;37
PR;COSTA RICA;Residente;28
PR;CABO VERDE;Temporário;5
PR;GUINÉ BISSAU;Provisório;13
PR;EGITO;Provisório;14
PR;GANA;Residente;80
PR;DINAMARCA;Residente;74
PR;COLÔMBIA;Provisório;31
PR;IRLANDA;Residente;32
PR;MARROCOS;Residente;131
PR;PORTUGAL;Temporário;21
PR;GRÉCIA;Residente;60
PR;GUATEMALA;Temporário;11
PR;NOVA ZELÂNDIA;Residente;32
PR;BENIN;Temporário;23
PR;FILIPINAS;Provisório;4
PR;EQUADOR;Temporário;107
PR;GANA;Provisório;9
PR;ARGÉLIA;Residente;18
PR;CAMARÕES;Residente;8
PR;PAQUISTÃO;Temporário;6
PR;CABO VERDE;Residente;28
PR;INFNI;Residente;3
PR;NORUEGA;Residente;38
PR;TAIWAN, PROVINCIA DA CHINA;Residente;36
PR;PAÍSES BAIXOS;Temporário;14
PR;SAO TOMÉ E PRÍNCIPE;Residente;10
PR;IRÃ;Residente;79
PR;LETÔNIA;Residente;18
PR;GABÃO;Residente;3
PR;GÂMBIA;Residente;11
PR;TUNÍSIA;Residente;39
PR;ARGENTINA;Provisório;14
PR;CAMARÕES;Temporário;7
PR;ISRAEL;Residente;50
PR;MALI;Residente;13
PR;TUNÍSIA;Provisório;29
PR;ESLOVÁQUIA;Residente;12
PR;CHINA;Temporário;76
PR;GUATEMALA;Residente;22
PR;JAPÃO;Temporário;48
PR;ALEMANHA;Temporário;51
PR;REP. MONTENEGRO;Residente;2
PR;HAITI;Provisório;12
PR;ALBÂNIA;Residente;4
PR;REP. DOMINICANA;Provisório;17
PR;CUBA;Temporário;72
PR;COSTA DO MARFIM;Temporário;4
PR;BELARUS;Residente;14
PR;TAILÂNDIA;Residente;7
PR;GRANADA;Residente;4
PR;SENEGAL;Temporário;449
PR;LÍBANO;Temporário;12
PR;CHINA;Provisório;17
PR;REINO UNIDO;Temporário;4
PR;EL SALVADOR;Residente;58
PR;LUXEMBURGO;Residente;3
PR;NIGÉRIA;Residente;119
PR;DINAMARCA;Temporário;3
PR;GUIANA;Temporário;15
PR;HONDURAS;Temporário;25
PR;GUINÉ;Provisório;10
PR;APÁTRIDA;Residente;143
PR;JAMAICA;Temporário;2
PR;ITÁLIA;Temporário;39
PR;SÉRVIA;Residente;16
PR;JAMAICA;Residente;1
PR;URUGUAI;Temporário;7
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;8
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;27
MS;VENEZUELA;Temporário;6576
MS;PARAGUAI;Residente;6340
MS;CHILE;Residente;77
MS;BOLÍVIA;Residente;2440
MS;COLÔMBIA;Temporário;177
MS;ARGENTINA;Residente;232
MS;VENEZUELA;Provisório;405
MS;HAITI;Residente;1824
MS;ESPANHA;Residente;176
MS;FRANÇA;Residente;60
MS;VENEZUELA;Residente;1857
MS;JAPÃO;Residente;843
MS;BÉLGICA;Residente;12
MS;ARGENTINA;Provisório;6
MS;ESTADOS UNIDOS;Residente;157
MS;HAITI;Temporário;534
MS;ALEMANHA;Residente;132
MS;GRÉCIA;Residente;10
MS;ITÁLIA;Residente;190
MS;EGITO;Residente;16
MS;AFEGANISTÃO;Temporário;11
MS;PARAGUAI;Temporário;2038
MS;INDIA;Temporário;7
MS;URUGUAI;Residente;94
MS;EQUADOR;Residente;35
MS;PORTUGAL;Residente;659
MS;BOLÍVIA;Temporário;502
MS;COLÔMBIA;Residente;287
MS;CHINA;Residente;460
MS;LÍBANO;Residente;310
MS;INDIA;Residente;27
MS;PAÍSES BAIXOS;Residente;62
MS;ANGOLA;Residente;39
MS;BANGLADESH;Temporário;4
MS;PAQUISTÃO;Residente;18
MS;ALEMANHA;Temporário;4
MS;REINO UNIDO;Residente;48
MS;CUBA;Residente;111
MS;PERU;Residente;182
MS;CAMARÕES;Residente;3
MS;FILIPINAS;Residente;20
MS;POLÔNIA;Residente;21
MS;MOÇAMBIQUE;Residente;7
MS;COLÔMBIA;Provisório;14
MS;CUBA;Temporário;12
MS;SÍRIA;Residente;72
MS;ARÁBIA SAUDITA;Residente;2
MS;BANGLADESH;Residente;33
MS;IÊMEN;Residente;14
MS;PAQUISTÃO;Provisório;6
MS;SUÍCA;Residente;32
MS;GUATEMALA;Temporário;1
MS;BOLÍVIA;Provisório;15
MS;RÚSSIA;Residente;17
MS;CHILE;Provisório;1
MS;JORDÂNIA;Residente;43
MS;APÁTRIDA;Residente;8
MS;CUBA;Provisório;66
MS;EQUADOR;Temporário;5
MS;GUINÉ BISSAU;Residente;29
MS;CORÉIA DO SUL;Residente;84
MS;AUSTRÁLIA;Residente;11
MS;BANGLADESH;Provisório;17
MS;GUATEMALA;Residente;7
MS;IRÃ;Residente;15
MS;MALÁSIA;Residente;14
MS;MARROCOS;Residente;10
MS;COSTA RICA;Residente;8
MS;CABO VERDE;Residente;9
MS;CANADÁ;Residente;13
MS;HUNGRIA;Residente;3
MS;ROMÊNIA;Residente;10
MS;CHILE;Temporário;17
MS;UCRÂNIA;Temporário;3
MS;NIGÉRIA;Provisório;2
MS;SUÉCIA;Residente;7
MS;AUSTRIA;Residente;9
MS;SENEGAL;Residente;26
MS;PERU;Provisório;9
MS;AZERBAIJÃO;Residente;2
MS;IRAQUE;Residente;5
MS;DINAMARCA;Residente;2
MS;MÉXICO;Temporário;5
MS;INDONÉSIA;Residente;5
MS;ARGENTINA;Temporário;10
MS;SAO TOMÉ E PRÍNCIPE;Temporário;3
MS;FRANÇA;Temporário;3
MS;ESPANHA;Temporário;5
MS;PALESTINA;Residente;9
MS;UCRÂNIA;Residente;4
MS;SUÍCA;Temporário;2
MS;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;1
MS;GUATEMALA;Provisório;12
MS;HAITI;Provisório;4
MS;CABO VERDE;Temporário;8
MS;IRLANDA;Residente;6
MS;AFRICA DO SUL;Residente;2
MS;PERU;Temporário;31
MS;ITÁLIA;Temporário;6
MS;TAILÂNDIA;Residente;2
MS;ISRAEL;Residente;3
MS;CHINA;Temporário;30
MS;MOÇAMBIQUE;Temporário;5
MS;QUÊNIA;Residente;1
MS;TOGO;Residente;6
MS;TAIWAN, PROVINCIA DA CHINA;Residente;17
MS;REP. DOMINICANA;Residente;23
MS;NIGÉRIA;Temporário;1
MS;EL SALVADOR;Residente;6
MS;TURQUIA;Residente;3
MS;NIGÉRIA;Residente;10
MS;RUANDA;Residente;1
MS;REPÚBLICA TCHECA;Residente;5
MS;MÉXICO;Residente;14
MS;MALI;Residente;1
MS;REINO UNIDO;Temporário;1
MS;FINLÂNDIA;Temporário;12
MS;LÍBANO;Provisório;16
MS;TUNÍSIA;Residente;3
MS;GUINÉ;Residente;3
MS;CINGAPURA;Residente;2
MS;HONDURAS;Residente;8
MS;ARGÉLIA;Provisório;1
MS;LUXEMBURGO;Residente;1
MS;SAO TOMÉ E PRÍNCIPE;Residente;4
MS;RÚSSIA;Provisório;2
MS;SERVIA E MONTENEGRO;Residente;8
MS;PORTUGAL;Temporário;3
MS;RÚSSIA;Temporário;3
MS;POLÔNIA;Temporário;1
MS;NÍGER;Residente;1
MS;SUÉCIA;Temporário;3
MS;ARGÉLIA;Residente;3
MS;CONGO;Residente;2
MS;ANGOLA;Temporário;1
MS;VIETINA;Residente;1
MS;PORTUGAL;Provisório;1
MS;BULGÁRIA;Residente;3
MS;UNIÃO SOVIÉTICA;Residente;2
MS;SERRA LEOA;Residente;1
MS;GUINÉ BISSAU;Provisório;4
MS;MAURÍCIO;Residente;1
MS;PANAMÁ;Residente;6
MS;AUSTRIA;Temporário;1
MS;CAMARÕES;Provisório;1
MS;LETÔNIA;Residente;2
MS;EQUADOR;Provisório;2
MS;IRÃ;Temporário;1
MS;GUINÉ BISSAU;Temporário;8
MS;PAÍSES BAIXOS;Temporário;1
MS;NICARÁGUA;Provisório;1
MS;PARAGUAI;Provisório;4
MS;LITUÂNIA;Residente;5
MS;JORDÂNIA;Provisório;1
MS;NOVA ZELÂNDIA;Residente;3
MS;NICARÁGUA;Residente;1
MS;IÊMEN;Provisório;1
MS;HONDURAS;Temporário;4
MS;MARROCOS;Provisório;2
MS;EGITO;Provisório;1
MG;COLÔMBIA;Temporário;1348
MG;PAÍSES BAIXOS;Residente;473
MG;AUSTRIA;Residente;144
MG;CUBA;Residente;606
MG;PORTUGAL;Residente;4302
MG;ALEMANHA;Residente;1096
MG;CHINA;Temporário;159
MG;VENEZUELA;Residente;2836
MG;REINO UNIDO;Residente;459
MG;BOLÍVIA;Residente;981
MG;BÉLGICA;Residente;237
MG;COLÔMBIA;Residente;1675
MG;ITÁLIA;Residente;2833
MG;HAITI;Residente;4193
MG;JAPÃO;Residente;1161
MG;ESTADOS UNIDOS;Residente;1764
MG;URUGUAI;Residente;472
MG;ESPANHA;Residente;1069
MG;AUSTRÁLIA;Residente;136
MG;FRANÇA;Temporário;446
MG;CHILE;Residente;1019
MG;FRANÇA;Residente;841
MG;SUÍCA;Residente;281
MG;CHINA;Residente;1482
MG;QUÊNIA;Residente;13
MG;PERU;Temporário;250
MG;IRÃ;Residente;25
MG;HAITI;Temporário;849
MG;VENEZUELA;Temporário;4643
MG;ANGOLA;Residente;257
MG;PARAGUAI;Residente;282
MG;ARGENTINA;Residente;1827
MG;POLÔNIA;Residente;133
MG;MONGÓLIA;Temporário;4
MG;LÍBANO;Residente;440
MG;VENEZUELA;Provisório;831
MG;GANA;Temporário;27
MG;CUBA;Provisório;175
MG;PERU;Residente;889
MG;UCRÂNIA;Temporário;17
MG;RÚSSIA;Residente;95
MG;NORUEGA;Residente;44
MG;HAITI;Provisório;7
MG;ESTADOS UNIDOS;Temporário;243
MG;PANAMÁ;Residente;44
MG;HUNGRIA;Residente;42
MG;HONDURAS;Residente;38
MG;SÍRIA;Residente;260
MG;AFEGANISTÃO;Temporário;116
MG;DINAMARCA;Residente;63
MG;SERVIA E MONTENEGRO;Residente;29
MG;CANADÁ;Residente;206
MG;GANA;Residente;17
MG;CHINA;Provisório;4
MG;ITÁLIA;Temporário;60
MG;GRÉCIA;Residente;85
MG;CHILE;Temporário;106
MG;ISRAEL;Residente;49
MG;CANADÁ;Temporário;10
MG;MÉXICO;Temporário;52
MG;INDONÉSIA;Temporário;6
MG;ESPANHA;Provisório;2
MG;CUBA;Temporário;46
MG;BENIN;Temporário;47
MG;MÉXICO;Residente;220
MG;EQUADOR;Residente;170
MG;BOLÍVIA;Temporário;270
MG;EQUADOR;Temporário;96
MG;CONGO;Residente;40
MG;HONDURAS;Temporário;50
MG;INDIA;Residente;141
MG;SAO TOMÉ E PRÍNCIPE;Residente;16
MG;NICARÁGUA;Residente;50
MG;CAMARÕES;Residente;24
MG;SENEGAL;Residente;123
MG;INDIA;Provisório;7
MG;AFRICA DO SUL;Residente;60
MG;EL SALVADOR;Residente;37
MG;PORTUGAL;Temporário;42
MG;PAÍSES BAIXOS;Temporário;23
MG;MOÇAMBIQUE;Residente;68
MG;RÚSSIA;Provisório;8
MG;TURQUIA;Temporário;2
MG;IRLANDA;Residente;70
MG;SUÉCIA;Residente;72
MG;FILIPINAS;Residente;78
MG;CORÉIA DO SUL;Residente;137
MG;ESTADOS UNIDOS;Provisório;1
MG;REPÚBLICA TCHECA;Residente;13
MG;ANGOLA;Temporário;74
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;8
MG;BENIN;Residente;22
MG;ESPANHA;Temporário;30
MG;MOÇAMBIQUE;Temporário;112
MG;GUINÉ BISSAU;Residente;95
MG;AUSTRÁLIA;Temporário;9
MG;ARGENTINA;Temporário;52
MG;INDIA;Temporário;33
MG;LUXEMBURGO;Residente;37
MG;BULGÁRIA;Temporário;1
MG;SENEGAL;Temporário;16
MG;ROMÊNIA;Residente;55
MG;LÍBIA;Residente;39
MG;CAMARÕES;Provisório;2
MG;GUIANA FRANCESA;Residente;9
MG;REP. DOMINICANA;Residente;43
MG;COSTA RICA;Residente;31
MG;AUSTRIA;Temporário;48
MG;TURQUIA;Residente;31
MG;LETÔNIA;Residente;11
MG;COSTA DO MARFIM;Residente;10
MG;GUINÉ BISSAU;Temporário;45
MG;ALBÂNIA;Residente;10
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;19
MG;GUATEMALA;Temporário;9
MG;MALÁSIA;Residente;5
MG;TCHECOSLOVAQUIA;Residente;8
MG;AFEGANISTÃO;Residente;16
MG;CABO VERDE;Temporário;45
MG;BANGLADESH;Residente;136
MG;APÁTRIDA;Residente;13
MG;PAQUISTÃO;Residente;38
MG;SAO TOMÉ E PRÍNCIPE;Temporário;6
MG;GANA;Provisório;2
MG;NOVA ZELÂNDIA;Residente;49
MG;BULGÁRIA;Residente;12
MG;NORUEGA;Temporário;3
MG;FINLÂNDIA;Temporário;19
MG;COSTA DO MARFIM;Temporário;4
MG;PARAGUAI;Temporário;44
