UF;NACIONALIDADE;CLASSIFICACAO;QTD
PE;VENEZUELA;Provisório;128
PE;MALÁSIA;Residente;1
PE;SUÍCA;Temporário;8
PE;LETÔNIA;Residente;2
PE;CAMARÕES;Temporário;9
PE;CUBA;Provisório;54
PE;GUATEMALA;Temporário;5
PE;BOLÍVIA;Temporário;15
PE;BANGLADESH;Residente;2
PE;MÉXICO;Temporário;11
PE;PAQUISTÃO;Residente;9
PE;TOGO;Temporário;5
PE;PAQUISTÃO;Provisório;3
PE;LITUÂNIA;Residente;7
PE;ALEMANHA;Temporário;10
PE;PORTUGAL;Provisório;1
PE;MOÇAMBIQUE;Temporário;12
PE;URUGUAI;Temporário;1
PE;NEPAL;Residente;1
PE;FINLÂNDIA;Temporário;1
PE;INDONÉSIA;Residente;1
PE;PORTO RICO;Residente;1
PE;PORTUGAL;Temporário;14
PE;TCHECOSLOVAQUIA;Residente;2
PE;eritréia;Residente;1
PE;COSTA DO MARFIM;Residente;4
PE;EQUADOR;Temporário;6
PE;BENIN;Residente;2
PE;CABO VERDE;Temporário;20
PE;NICARÁGUA;Temporário;6
PE;ANGOLA;Temporário;6
PE;COSTA RICA;Temporário;1
PE;JAMAICA;Temporário;1
PE;VIETINA;Residente;1
PE;RÚSSIA;Temporário;7
PE;PANAMÁ;Temporário;1
PE;AFEGANISTÃO;Temporário;4
PE;GABÃO;Temporário;5
PE;IRÃ;Temporário;3
PE;INDIA;Temporário;8
PE;UCRÂNIA;Temporário;6
PE;EGITO;Provisório;2
PE;ITÁLIA;Temporário;10
PE;LÍBANO;Temporário;1
PE;REINO UNIDO;Temporário;5
PE;ROMÊNIA;Provisório;1
PE;SUDÃO;Temporário;1
PE;CHINA;Provisório;7
PE;CANADÁ;Temporário;2
PE;SUÍCA;Provisório;1
PE;GÂMBIA;Residente;1
PE;HONDURAS;Temporário;6
PE;BOLÍVIA;Provisório;2
PE;SUÉCIA;Temporário;1
PE;ESLOVÊNIA;Temporário;8
PE;GABÃO;Residente;1
PE;UCRÂNIA;Residente;5
PE;BÉLGICA;Temporário;1
PE;PAÍSES BAIXOS;Provisório;1
PE;ESLOVÊNIA;Residente;2
PE;CAMARÕES;Residente;7
PE;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;1
PE;EL SALVADOR;Temporário;1
PE;GUINÉ;Residente;1
PE;GUINÉ BISSAU;Temporário;6
PE;CONGO;Temporário;2
PE;RÚSSIA;Provisório;2
PE;UGANDA;Residente;1
PE;SAN MARINO;Residente;1
PE;GEÓRGIA;Provisório;1
PE;URUGUAI;Provisório;1
PE;PAQUISTÃO;Temporário;1
PE;PERU;Provisório;1
PE;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;1
PE;BÓSNIA-HERZEGOVINA;Residente;1
PE;NIGÉRIA;Provisório;1
PE;BULGÁRIA;Residente;1
PE;QUÊNIA;Residente;2
PE;ARMÊNIA;Residente;1
PE;MALI;Residente;1
PE;SENEGAL;Temporário;4
PE;ESTADOS UNIDOS;Provisório;1
PE;CORÉIA DO SUL;Temporário;2
PE;BENIN;Provisório;1
PE;CHADE;Temporário;1
PE;GÂMBIA;Temporário;1
PE;EMIRADOS ÁRABES;Residente;1
PE;REPÚBLICA TCHECA;Temporário;1
PE;GUINÉ BISSAU;Provisório;1
PE;FRANÇA;Provisório;1
PE;AFEGANISTÃO;Residente;1
DF;MÉXICO;Residente;154
DF;LÍBANO;Residente;208
DF;ESPANHA;Residente;531
DF;FRANÇA;Residente;485
DF;ESTADOS UNIDOS;Residente;992
DF;ALEMANHA;Residente;347
DF;LITUÂNIA;Residente;5
DF;CHILE;Residente;390
DF;PORTUGAL;Residente;1221
DF;SUÍCA;Residente;101
DF;REINO UNIDO;Residente;247
DF;BÉLGICA;Residente;78
DF;ARGENTINA;Residente;732
DF;JORDÂNIA;Residente;118
DF;COLÔMBIA;Residente;1075
DF;CORÉIA DO SUL;Residente;138
DF;PANAMÁ;Residente;17
DF;ITÁLIA;Residente;519
DF;IRLANDA;Residente;39
DF;JAPÃO;Residente;589
DF;URUGUAI;Residente;217
DF;AFRICA DO SUL;Residente;21
DF;PARAGUAI;Residente;254
DF;CHINA;Residente;601
DF;UCRÂNIA;Residente;62
DF;SÍRIA;Residente;172
DF;GANA;Residente;435
DF;HONDURAS;Residente;29
DF;GUINÉ BISSAU;Residente;55
DF;ANGOLA;Residente;98
DF;BOLÍVIA;Residente;272
DF;GUATEMALA;Residente;20
DF;CANADÁ;Residente;152
DF;PAÍSES BAIXOS;Residente;168
DF;PERU;Residente;666
DF;AUSTRIA;Residente;45
DF;ISRAEL;Residente;40
DF;POLÔNIA;Residente;87
DF;RÚSSIA;Residente;74
DF;IRÃ;Residente;42
DF;CUBA;Residente;473
DF;BANGLADESH;Residente;273
DF;GRÉCIA;Residente;62
DF;VENEZUELA;Residente;2139
DF;GUIANA FRANCESA;Residente;11
DF;PAQUISTÃO;Residente;281
DF;TCHECOSLOVAQUIA;Residente;4
DF;CAMARÕES;Residente;76
DF;SURINAME;Residente;2
DF;INDONÉSIA;Residente;20
DF;AUSTRÁLIA;Residente;62
DF;INDIA;Residente;79
DF;FILIPINAS;Residente;48
DF;SERVIA E MONTENEGRO;Residente;9
DF;MARROCOS;Residente;54
DF;TUNÍSIA;Residente;19
DF;NORUEGA;Residente;24
DF;HAITI;Residente;760
DF;ROMÊNIA;Residente;22
DF;EL SALVADOR;Residente;35
DF;DINAMARCA;Residente;28
DF;SUÉCIA;Residente;39
DF;APÁTRIDA;Residente;5
DF;EGITO;Residente;46
DF;SAO TOMÉ E PRÍNCIPE;Residente;4
DF;COSTA RICA;Residente;26
DF;HUNGRIA;Residente;18
DF;TRINIDAD E TOBAGO;Residente;6
DF;PALESTINA;Residente;69
DF;SRI LANKA;Residente;4
DF;EQUADOR;Residente;124
DF;NIGÉRIA;Residente;103
DF;COSTA DO MARFIM;Residente;27
DF;GUIANA;Residente;5
DF;NICARÁGUA;Residente;19
DF;NOVA ZELÂNDIA;Residente;33
DF;LÍBIA;Residente;129
DF;UGANDA;Residente;4
DF;TURQUIA;Residente;34
DF;GABÃO;Residente;13
DF;REP. DOMINICANA;Residente;25
DF;BOLÍVIA;Temporário;40
DF;BULGÁRIA;Residente;8
DF;ALBÂNIA;Residente;3
DF;CABO VERDE;Residente;18
DF;BAHAMA,IS;Residente;2
DF;IRAQUE;Residente;23
DF;COLÔMBIA;Temporário;475
DF;IÊMEN;Residente;2
DF;TAILÂNDIA;Residente;7
DF;CONGO;Residente;40
DF;LÍBANO;Temporário;1
DF;MALÁSIA;Residente;8
DF;NEPAL;Residente;3
DF;FINLÂNDIA;Residente;12
DF;REPÚBLICA TCHECA;Residente;13
DF;SENEGAL;Residente;87
DF;NIGÉRIA;Temporário;8
DF;ARGÉLIA;Residente;20
DF;MOÇAMBIQUE;Residente;17
DF;PERU;Provisório;9
DF;MAURITÂNIA;Residente;3
DF;ESTÔNIA;Residente;3
DF;CONGO;Provisório;3
DF;CAZAQUISTÃO;Temporário;1
DF;INDIA;Temporário;16
DF;ESLOVÊNIA;Residente;11
DF;PERU;Temporário;106
DF;ANGOLA;Temporário;18
DF;BENIN;Residente;20
DF;GUATEMALA;Temporário;5
DF;EL SALVADOR;Temporário;4
DF;CUBA;Provisório;202
DF;BELARUS;Residente;5
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;21
DF;COSTA DO MARFIM;Temporário;16
DF;CHILE;Temporário;41
DF;BENIN;Temporário;15
DF;VENEZUELA;Temporário;1784
DF;CHINA;Temporário;30
DF;SENEGAL;Temporário;6
DF;CUBA;Temporário;37
DF;GANA;Temporário;6
DF;HONDURAS;Temporário;5
DF;EQUADOR;Temporário;30
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;12
DF;CAMARÕES;Temporário;12
DF;GUINÉ BISSAU;Temporário;14
DF;AUSTRÁLIA;Temporário;4
DF;ESTADOS UNIDOS;Temporário;98
DF;GUINÉ;Residente;9
DF;HAITI;Temporário;219
DF;ZÂMBIA;Residente;3
DF;ITÁLIA;Temporário;14
DF;ESLOVÁQUIA;Residente;6
DF;VIETINA;Residente;3
DF;ARMÊNIA;Residente;5
DF;QUÊNIA;Residente;8
DF;MOÇAMBIQUE;Temporário;26
DF;BANGLADESH;Provisório;33
DF;REINO UNIDO;Temporário;14
DF;GUINÉ EQUATORIAL;Temporário;7
DF;HAITI;Provisório;21
DF;VENEZUELA;Provisório;606
DF;GUATEMALA;Provisório;1
DF;PORTUGAL;Temporário;10
DF;ARGÉLIA;Temporário;2
DF;EGITO;Provisório;6
DF;ITÁLIA;Provisório;3
DF;NEPAL;Temporário;1
DF;MALI;Residente;5
DF;TOGO;Provisório;6
DF;MARROCOS;Provisório;15
DF;JAMAICA;Temporário;3
DF;BOTSUANA;Residente;2
DF;TOGO;Residente;18
DF;LÍBANO;Provisório;21
DF;ARGENTINA;Provisório;2
DF;ARGENTINA;Temporário;6
DF;UCRÂNIA;Temporário;18
DF;SOMÁLIA;Provisório;2
DF;GANA;Provisório;46
DF;TUNÍSIA;Provisório;2
DF;CAMARÕES;Provisório;6
DF;ESPANHA;Temporário;16
DF;PARAGUAI;Temporário;40
DF;IRÃ;Temporário;8
DF;AFEGANISTÃO;Residente;4
DF;MOLDOVA;Residente;3
DF;MÉXICO;Temporário;10
DF;CANADÁ;Temporário;14
DF;CONGO;Temporário;6
DF;GUIANA;Temporário;1
DF;PAQUISTÃO;Provisório;42
DF;GRÉCIA;Temporário;1
DF;CAMBOJA;Residente;1
DF;PAQUISTÃO;Temporário;5
DF;LÍBIA;Temporário;4
DF;GÂMBIA;Residente;5
DF;ARÁBIA SAUDITA;Residente;5
DF;GUINÉ BISSAU;Provisório;6
DF;CABO VERDE;Temporário;2
DF;CROÁCIA;Residente;4
DF;POLÔNIA;Temporário;5
DF;PORTO RICO;Residente;1
DF;FILIPINAS;Provisório;48
DF;SENEGAL;Provisório;6
DF;SUÍCA;Temporário;3
DF;INDIA;Provisório;14
DF;FILIPINAS;Temporário;12
DF;URUGUAI;Fronteiriço;1
DF;GUINÉ;Temporário;4
DF;SÉRVIA;Residente;12
DF;FRANÇA;Temporário;15
DF;SURINAME;Temporário;3
DF;GABÃO;Temporário;3
DF;NÍGER;Provisório;1
DF;ALEMANHA;Temporário;8
DF;COLÔMBIA;Provisório;17
DF;BOLÍVIA;Fronteiriço;1
DF;RÚSSIA;Provisório;3
DF;SÍRIA;Provisório;8
DF;ESTADOS UNIDOS;Provisório;4
DF;CORÉIA DO SUL;Temporário;6
DF;AFEGANISTÃO;Temporário;62
DF;NIGÉRIA;Provisório;5
DF;POLÔNIA;Provisório;1
DF;TANZÂNIA;Temporário;4
DF;BENIN;Provisório;5
DF;NOVA ZELÂNDIA;Temporário;2
DF;ANGOLA;Provisório;14
DF;AFRICA DO SUL;Provisório;7
DF;TANZÂNIA;Residente;2
DF;PALESTINA;Provisório;7
DF;SUDÃO;Residente;5
DF;NICARÁGUA;Temporário;3
DF;JAPÃO;Temporário;3
DF;ETIÓPIA;Provisório;1
DF;PANAMÁ;Temporário;1
DF;LETÔNIA;Residente;3
DF;COSTA RICA;Provisório;1
DF;SURINAME;Provisório;1
DF;RÚSSIA;Temporário;6
DF;TURQUIA;Provisório;10
DF;BURUNDI;Temporário;2
DF;DINAMARCA;Temporário;1
DF;COSTA RICA;Temporário;6
DF;ALEMANHA;Provisório;1
DF;MOÇAMBIQUE;Provisório;6
DF;AFEGANISTÃO;Provisório;7
DF;ETIÓPIA;Temporário;2
DF;URUGUAI;Temporário;1
DF;JORDÂNIA;Provisório;2
DF;ISRAEL;Provisório;7
DF;REP. DOMINICANA;Temporário;1
DF;MALI;Provisório;2
DF;BOLÍVIA;Provisório;1
DF;EL SALVADOR;Provisório;1
DF;SÍRIA;Temporário;2
DF;SAO TOMÉ E PRÍNCIPE;Temporário;3
DF;CAZAQUISTÃO;Residente;3
DF;PORTUGAL;Provisório;1
DF;EQUADOR;Provisório;2
DF;IÊMEN;Provisório;1
DF;BURKINA FASO;Provisório;3
DF;AFRICA DO SUL;Temporário;1
DF;ARGÉLIA;Provisório;1
DF;PORTO RICO;Provisório;1
DF;GUIANA;Provisório;1
DF;QUÊNIA;Provisório;8
DF;PAÍSES BAIXOS;Temporário;1
DF;ESPANHA;Provisório;1
DF;UGANDA;Provisório;1
DF;MARROCOS;Temporário;2
DF;LÍBIA;Provisório;2
DF;COSTA DO MARFIM;Provisório;2
DF;SRI LANKA;Provisório;1
DF;BURKINA FASO;Residente;3
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;1
DF;MÉXICO;Provisório;2
DF;BÉLGICA;Temporário;1
DF;GEÓRGIA;Temporário;1
DF;SUDÃO;Temporário;1
DF;TANZÂNIA;Provisório;1
DF;CORÉIA DO SUL;Provisório;1
DF;NAMÍBIA;Residente;1
DF;MACEDÔNIA;Temporário;2
DF;IRAQUE;Provisório;1
DF;TUNÍSIA;Temporário;1
DF;TURQUIA;Temporário;1
DF;BELARUS;Provisório;1
DF;JORDÂNIA;Temporário;1
DF;REP. CENTRO AFRICANA;Provisório;1
DF;GUINÉ;Provisório;1
DF;BANGLADESH;Temporário;1
DF;ZIMBÁBUE;Residente;3
DF;CROÁCIA;Temporário;1
DF;MAURÍCIO;Residente;1
DF;RUANDA;Residente;1
DF;ISLÂNDIA;Residente;1
DF;UZBEQUISTÃO;Residente;1
DF;REP. CENTRO AFRICANA;Residente;1
DF;JAMAICA;Residente;3
DF;BURUNDI;Residente;1
DF;LUXEMBURGO;Residente;1
DF;TOGO;Temporário;1
DF;VIETINA;Temporário;1
DF;EMIRADOS ÁRABES;Residente;1
DF;TIMOR LESTE;Residente;1
DF;MACEDÔNIA;Residente;1
DF;MONGÓLIA;Residente;1
DF;ERITRÉIA;Residente;1
DF;MYANMAR;Residente;1
DF;BURKINA FASO;Temporário;1
DF;eritréia;Residente;1
DF;HONG-KONG (R.A.E.);Residente;1
MG;CHINA;Residente;1471
MG;PORTUGAL;Residente;4278
MG;ANGOLA;Residente;247
MG;HAITI;Residente;4129
MG;MÉXICO;Residente;218
MG;ITÁLIA;Residente;2831
MG;ALEMANHA;Residente;1084
MG;CHILE;Residente;1006
MG;MOÇAMBIQUE;Residente;63
MG;REINO UNIDO;Residente;450
MG;ESTADOS UNIDOS;Residente;1720
MG;FRANÇA;Residente;833
MG;CUBA;Residente;567
MG;URUGUAI;Residente;464
MG;ARGENTINA;Residente;1777
MG;TURQUIA;Residente;30
MG;BOLÍVIA;Residente;966
MG;PARAGUAI;Residente;282
MG;RÚSSIA;Residente;89
MG;JAPÃO;Residente;1146
MG;SERVIA E MONTENEGRO;Residente;29
MG;PERU;Residente;877
MG;SUÍCA;Residente;277
MG;ESPANHA;Residente;1058
MG;BÉLGICA;Residente;236
MG;COLÔMBIA;Residente;1594
MG;PAÍSES BAIXOS;Residente;461
MG;CABO VERDE;Residente;31
