UF;NACIONALIDADE;CLASSIFICACAO;QTD
RJ;VENEZUELA;Temporário;1548
RJ;JAPÃO;Temporário;120
RJ;NIGÉRIA;Provisório;16
RJ;EQUADOR;Temporário;376
RJ;KUAITE;Residente;1
RJ;BELARUS;Residente;23
RJ;GEÓRGIA;Residente;3
RJ;ALEMANHA;Temporário;238
RJ;TUNÍSIA;Residente;37
RJ;SUDÃO;Residente;2
RJ;PAÍSES BAIXOS;Temporário;165
RJ;GABÃO;Residente;6
RJ;UZBEQUISTÃO;Residente;8
RJ;SRI LANKA;Residente;9
RJ;ITÁLIA;Temporário;157
RJ;ESLOVÁQUIA;Residente;16
RJ;LIECHTENSTEIN;Residente;8
RJ;BAHAMA,IS;Residente;3
RJ;LETÔNIA;Residente;16
RJ;BOLÍVIA;Temporário;196
RJ;SOMÁLIA;Residente;1
RJ;ESLOVÊNIA;Residente;19
RJ;PORTUGAL;Temporário;230
RJ;FINLÂNDIA;Temporário;20
RJ;BHUTAN;Residente;2
RJ;NICARÁGUA;Temporário;3
RJ;CHINA;Temporário;282
RJ;ESPANHA;Temporário;140
RJ;TAILÂNDIA;Residente;31
RJ;ANGOLA;Provisório;186
RJ;MASCATE;Residente;1
RJ;JORDÂNIA;Residente;60
RJ;UNIÃO SOVIÉTICA;Residente;19
RJ;ZÂMBIA;Residente;4
RJ;TURCAS E CAICOS;Residente;1
RJ;BARBADOS;Residente;5
RJ;CHINA;Provisório;6
RJ;HONDURAS;Temporário;22
RJ;PORTUGAL;Provisório;7
RJ;GUADALUPE;Residente;1
RJ;ARMÊNIA;Residente;9
RJ;IÊMEN;Residente;6
RJ;HONG-KONG (R.A.E.);Residente;4
RJ;SÃO CRISTOVÃO E NEVIS;Residente;1
RJ;PORTO RICO;Residente;6
RJ;MOLDOVA;Residente;11
RJ;INDONÉSIA;Temporário;72
RJ;PERU;Provisório;7
RJ;ARÁBIA SAUDITA;Residente;7
RJ;BÓSNIA-HERZEGOVINA;Residente;4
RJ;CAZAQUISTÃO;Residente;14
RJ;GUINÉ;Residente;23
RJ;JAMAICA;Residente;5
RJ;PANAMÁ, ZONA DO CANAL;Residente;1
RJ;ALBÂNIA;Residente;7
RJ;CHIPRE;Residente;1
RJ;SANTA HELENA;Residente;1
RJ;PARAGUAI;Temporário;98
RJ;AUSTRÁLIA;Temporário;41
RJ;BULGÁRIA;Temporário;28
RJ;GRÉCIA;Temporário;16
RJ;ANGOLA;Temporário;136
RJ;HAITI;Temporário;449
RJ;LITUÂNIA;Temporário;28
RJ;COSTA RICA;Temporário;11
RJ;UCRÂNIA;Temporário;134
RJ;CROÁCIA;Temporário;71
RJ;MAURÍCIO;Residente;4
RJ;AFRICA DO SUL;Temporário;91
RJ;CUBA;Temporário;46
RJ;SUÉCIA;Temporário;48
RJ;ARGENTINA;Temporário;313
RJ;IRÃ;Temporário;24
RJ;SAMOA OCIDENTAL;Residente;2
RJ;BENIN;Temporário;36
RJ;MOÇAMBIQUE;Temporário;62
RJ;MÉXICO;Temporário;254
RJ;BENIN;Residente;31
RJ;GUINÉ BISSAU;Temporário;15
RJ;TAIWAN, PROVINCIA DA CHINA;Residente;4
RJ;Montenegro;Residente;3
RJ;COSTA DO MARFIM;Temporário;11
RJ;CABO VERDE;Temporário;19
RJ;RÚSSIA;Temporário;117
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;5
RJ;COSTA DO MARFIM;Residente;15
RJ;VIETINA;Temporário;10
RJ;TURCOMENISTÃO;Residente;3
RJ;CORÉIA DO SUL;Temporário;22
RJ;AUSTRIA;Temporário;27
RJ;TURQUIA;Provisório;4
RJ;MALÁSIA;Temporário;130
RJ;TOGO;Residente;28
RJ;AFEGANISTÃO;Residente;12
RJ;COLÔMBIA;Provisório;75
RJ;GANA;Temporário;42
RJ;JAMAICA;Temporário;11
RJ;REP. MONTENEGRO;Temporário;5
RJ;MÔNACO;Residente;1
RJ;CUBA;Provisório;100
RJ;NIGÉRIA;Temporário;21
RJ;LETÔNIA;Temporário;34
RJ;RÚSSIA;Provisório;34
RJ;TRINIDAD E TOBAGO;Temporário;9
RJ;EL SALVADOR;Temporário;4
RJ;ISLÂNDIA;Temporário;2
RJ;CONGO;Temporário;19
RJ;BELARUS;Temporário;1
RJ;CINGAPURA;Temporário;32
RJ;REP. DOMINICANA;Temporário;50
RJ;VIETNAM DO NORTE;Residente;6
RJ;POLINÉSIA FRANCESA;Residente;1
RJ;FEROES, IS;Residente;1
RJ;QUIRGUISTÃO;Residente;5
RJ;SUÍCA;Temporário;26
RJ;SÍRIA;Temporário;2
RJ;VENEZUELA;Provisório;423
RJ;ISLÂNDIA;Provisório;1
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;33
RJ;GUINÉ;Provisório;5
RJ;NAMÍBIA;Temporário;3
RJ;ROMÊNIA;Provisório;4
RJ;TUNÍSIA;Provisório;2
RJ;LÍBANO;Temporário;6
RJ;AFEGANISTÃO;Temporário;29
RJ;SENEGAL;Temporário;36
RJ;UGANDA;Temporário;3
RJ;GANA;Provisório;5
RJ;GUINÉ EQUATORIAL;Provisório;1
RJ;ISLÂNDIA;Residente;8
RJ;CAZAQUISTÃO;Temporário;2
RJ;GABÃO;Temporário;9
RJ;UGANDA;Provisório;3
RJ;INDIA;Provisório;1
RJ;PAQUISTÃO;Temporário;11
RJ;PANAMÁ;Temporário;9
RJ;MARROCOS;Provisório;13
RJ;HUNGRIA;Temporário;3
RJ;GUIANA;Temporário;2
RJ;URUGUAI;Temporário;16
RJ;ARMÊNIA;Temporário;1
RJ;CORÉIA DO SUL;Provisório;3
RJ;GUINÉ EQUATORIAL;Temporário;9
RJ;TUNÍSIA;Temporário;1
RJ;PAQUISTÃO;Provisório;5
RJ;AFEGANISTÃO;Provisório;24
RJ;UCRÂNIA;Provisório;4
RJ;TURQUIA;Temporário;45
RJ;HAITI;Provisório;8
RJ;FILIPINAS;Provisório;14
RJ;ARGENTINA;Provisório;7
RJ;ITÁLIA;Provisório;3
RJ;BANGLADESH;Temporário;11
RJ;LÍBIA;Temporário;1
RJ;FRANÇA;Provisório;3
RJ;ESPANHA;Provisório;2
RJ;REP. DOMINICANA;Provisório;4
RJ;PALESTINA;Temporário;1
RJ;NAMÍBIA;Residente;4
RJ;MYANMAR;Temporário;46
RJ;SAN MARINO;Residente;2
RJ;SENEGAL;Provisório;2
RJ;EGITO;Temporário;9
RJ;ETIÓPIA;Temporário;1
RJ;TANZÂNIA;Temporário;3
RJ;NOVA ZELÂNDIA;Temporário;3
RJ;REP. CENTRO AFRICANA;Residente;2
RJ;UGANDA;Residente;3
RJ;EQUADOR;Provisório;5
RJ;ESLOVÁQUIA;Temporário;5
RJ;PALESTINA;Provisório;1
RJ;MÉXICO;Provisório;3
RJ;SÍRIA;Provisório;4
RJ;REPÚBLICA TCHECA;Temporário;8
RJ;ISRAEL;Temporário;3
RJ;SÉRVIA;Temporário;5
RJ;MALTA;Temporário;3
RJ;SERRA LEOA;Provisório;2
RJ;CAMARÕES;Provisório;5
RJ;EGITO;Provisório;1
RJ;GÂMBIA;Provisório;1
RJ;ESTADOS UNIDOS;Provisório;2
RJ;AUSTRIA;Provisório;1
RJ;NICARÁGUA;Provisório;2
RJ;ZIMBÁBUE;Provisório;1
RJ;BENIN;Provisório;2
RJ;TAILÂNDIA;Temporário;98
RJ;IÊMEN;Provisório;1
RJ;CAMARÕES;Temporário;11
RJ;AZERBAIJÃO;Residente;2
RJ;TOGO;Provisório;3
RJ;PORTO RICO;Temporário;1
RJ;BELARUS;Provisório;2
RJ;FIJI, ILHAS;Temporário;1
RJ;GEÓRGIA;Temporário;2
RJ;LÍBANO;Provisório;2
RJ;GUINÉ BISSAU;Provisório;4
RJ;ARÁBIA SAUDITA;Temporário;4
RJ;GUATEMALA;Temporário;10
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;10
RJ;MOÇAMBIQUE;Provisório;3
RJ;TOGO;Temporário;2
RJ;AZERBAIJÃO;Temporário;5
RJ;EL SALVADOR;Provisório;1
RJ;MARROCOS;Temporário;1
RJ;BOLÍVIA;Provisório;1
RJ;AFRICA DO SUL;Provisório;1
RJ;CHADE;Residente;1
RJ;SRI LANKA;Temporário;1
RJ;BURKINA FASO;Temporário;5
RJ;PAÍSES BAIXOS;Provisório;1
RJ;ETIÓPIA;Residente;3
RJ;NACIONALIDADE INDEFINIDA;Residente;4
RJ;TREGUA, ESTADO;Residente;1
RJ;MADAGASCAR;Residente;3
RJ;GUIANA;Residente;3
RJ;BARBADOS;Temporário;1
RJ;CONGO;Provisório;3
RJ;ARGÉLIA;Temporário;1
RJ;SUAZILÂNDIA;Residente;1
RJ;SURINAME;Residente;4
RJ;FIJI, ILHAS;Residente;1
RJ;LUXEMBURGO;Temporário;1
RJ;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
RJ;ANTÍGUA;Residente;1
RJ;POLÔNIA;Residente;1
SP;JAPÃO;Residente;41408
SP;HAITI;Residente;27321
SP;PARAGUAI;Residente;9999
SP;VENEZUELA;Residente;12786
SP;CHILE;Residente;15839
SP;CHINA;Residente;35787
SP;BOLÍVIA;Residente;86524
SP;GUATEMALA;Residente;215
SP;RÚSSIA;Residente;887
SP;URUGUAI;Residente;5352
SP;PORTUGAL;Residente;77882
SP;ARGENTINA;Residente;21727
SP;CORÉIA DO SUL;Residente;15586
SP;ESPANHA;Residente;23015
SP;FILIPINAS;Residente;522
SP;VENEZUELA;Temporário;11958
SP;ANGOLA;Residente;4730
SP;ALEMANHA;Residente;10916
SP;ITÁLIA;Residente;25389
SP;ESTADOS UNIDOS;Temporário;1658
SP;SUÍCA;Residente;2074
SP;NIGÉRIA;Residente;4333
SP;TCHECOSLOVAQUIA;Residente;114
SP;PERU;Residente;14215
SP;ESTADOS UNIDOS;Residente;11097
SP;LÍBANO;Residente;6066
SP;PARAGUAI;Temporário;1400
SP;JAPÃO;Temporário;437
SP;FRANÇA;Residente;7740
SP;CHILE;Temporário;564
SP;MÉXICO;Residente;2857
SP;PALESTINA;Residente;408
SP;SENEGAL;Residente;2206
SP;HUNGRIA;Residente;535
SP;HAITI;Temporário;6950
SP;AUSTRÁLIA;Residente;610
SP;SÍRIA;Residente;3785
SP;MOÇAMBIQUE;Residente;252
SP;ISRAEL;Residente;978
SP;SERVIA E MONTENEGRO;Residente;1200
SP;LITUÂNIA;Residente;1148
SP;CHINA;Temporário;1258
SP;REINO UNIDO;Temporário;174
SP;CANADÁ;Residente;1282
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;176
SP;COLÔMBIA;Residente;10687
SP;COLÔMBIA;Temporário;3686
SP;MALAVI;Provisório;2
SP;TUNÍSIA;Residente;147
SP;TOGO;Residente;159
SP;CUBA;Residente;2901
SP;GUINÉ BISSAU;Provisório;177
SP;BOLÍVIA;Temporário;14104
SP;EQUADOR;Residente;1748
SP;EQUADOR;Temporário;1388
SP;PERU;Temporário;2352
SP;PAÍSES BAIXOS;Residente;2469
SP;BÉLGICA;Residente;1139
SP;AUSTRIA;Residente;1166
SP;ROMÊNIA;Residente;1461
SP;JORDÂNIA;Residente;254
SP;GEÓRGIA;Residente;12
SP;GRÉCIA;Residente;1061
SP;ESLOVÊNIA;Residente;39
SP;REINO UNIDO;Residente;3858
SP;REPÚBLICA TCHECA;Residente;141
SP;CABO VERDE;Residente;308
SP;PANAMÁ;Residente;251
SP;MÉXICO;Temporário;346
SP;POLÔNIA;Residente;1274
SP;NICARÁGUA;Residente;160
SP;IRÃ;Residente;384
SP;GUIANA;Residente;18
SP;CANADÁ;Temporário;57
SP;CAMARÕES;Residente;289
SP;SUÉCIA;Residente;978
SP;BANGLADESH;Residente;1215
SP;CUBA;Provisório;1022
SP;APÁTRIDA;Residente;685
SP;IRAQUE;Residente;207
SP;LETÔNIA;Residente;194
SP;DOMINICA;Residente;8
SP;GÂMBIA;Residente;59
SP;GUINÉ BISSAU;Residente;762
SP;TURQUIA;Residente;469
SP;CINGAPURA;Residente;64
SP;EGITO;Residente;792
SP;IRLANDA;Residente;402
SP;NIGÉRIA;Provisório;552
SP;PALESTINA;Provisório;35
SP;INDIA;Residente;1311
SP;CROÁCIA;Residente;94
SP;REP. DOMINICANA;Residente;374
SP;TOGO;Temporário;11
SP;MARROCOS;Residente;499
SP;PAQUISTÃO;Residente;545
SP;NORUEGA;Residente;235
SP;NOVA ZELÂNDIA;Residente;144
SP;CONGO;Residente;603
SP;AFRICA DO SUL;Residente;363
SP;FILIPINAS;Temporário;168
SP;ANGOLA;Provisório;3717
SP;IÊMEN;Residente;151
SP;LÍBIA;Residente;216
SP;BULGÁRIA;Residente;126
SP;SUDÃO;Residente;64
SP;FINLÂNDIA;Residente;301
SP;DINAMARCA;Residente;434
SP;BURUNDI;Residente;27
SP;CHINA;Provisório;738
SP;ALEMANHA;Temporário;362
SP;JAMAICA;Temporário;12
SP;VIETINA;Residente;69
SP;ITÁLIA;Temporário;270
SP;MALI;Residente;147
SP;GUIANA FRANCESA;Residente;79
SP;BENIN;Residente;133
SP;UCRÂNIA;Residente;291
SP;MOÇAMBIQUE;Temporário;138
SP;BANGLADESH;Temporário;151
SP;EGITO;Temporário;6
SP;ISRAEL;Temporário;24
SP;ARGÉLIA;Provisório;8
SP;TAIWAN, PROVINCIA DA CHINA;Residente;79
SP;PORTUGAL;Temporário;237
SP;VENEZUELA;Provisório;1874
SP;SERRA LEOA;Residente;139
SP;COSTA DO MARFIM;Provisório;31
SP;MALÁSIA;Residente;98
SP;BENIN;Temporário;58
SP;INDIA;Temporário;324
SP;NEPAL;Provisório;5
SP;GUINÉ BISSAU;Temporário;125
SP;ANTILHAS HOLÂNDESAS;Residente;4
SP;CORÉIA DO SUL;Temporário;434
SP;ESTÔNIA;Residente;63
SP;ARGENTINA;Temporário;447
SP;NEPAL;Temporário;5
SP;EL SALVADOR;Residente;195
SP;CAMARÕES;Provisório;87
SP;COSTA DO MARFIM;Residente;80
SP;LÍBANO;Temporário;57
SP;MARROCOS;Provisório;284
SP;ANGOLA;Temporário;731
SP;CONGO;Temporário;14
SP;COSTA RICA;Temporário;60
SP;FRANÇA;Temporário;487
SP;NACIONALIDADE INDEFINIDA;Provisório;8
SP;CUBA;Temporário;194
SP;AFEGANISTÃO;Temporário;992
SP;ARMÊNIA;Temporário;2
SP;ESPANHA;Temporário;295
SP;REP. DOMINICANA;Provisório;79
SP;GÂMBIA;Temporário;5
SP;TUNÍSIA;Provisório;82
