UF;NACIONALIDADE;CLASSIFICACAO;QTD
DF;BURKINA FASO;Provisório;2
DF;GABÃO;Temporário;5
DF;AUSTRÁLIA;Temporário;3
DF;CHINA;Provisório;2
DF;URUGUAI;Temporário;2
DF;SURINAME;Provisório;3
DF;BOTSUANA;Residente;2
DF;REP. CENTRO AFRICANA;Provisório;1
DF;TUNÍSIA;Provisório;2
DF;ARGENTINA;Provisório;2
DF;RÚSSIA;Provisório;3
DF;SOMÁLIA;Provisório;2
DF;EGITO;Provisório;6
DF;URUGUAI;Fronteiriço;1
DF;EQUADOR;Provisório;2
DF;TUNÍSIA;Temporário;1
DF;CORÉIA DO SUL;Temporário;6
DF;ALBÂNIA;Temporário;2
DF;INDONÉSIA;Temporário;1
DF;BOLÍVIA;Fronteiriço;1
DF;PORTUGAL;Provisório;1
DF;IRÃ;Provisório;1
DF;IRLANDA;Temporário;1
DF;AFEGANISTÃO;Provisório;5
DF;ESPANHA;Provisório;1
DF;JORDÂNIA;Provisório;2
DF;ROMÊNIA;Temporário;1
DF;SRI LANKA;Provisório;1
DF;ETIÓPIA;Temporário;2
DF;MALI;Provisório;2
DF;UGANDA;Provisório;1
DF;TANZÂNIA;Provisório;1
DF;TOGO;Provisório;6
DF;TURQUIA;Temporário;2
DF;COSTA RICA;Provisório;1
DF;BOLÍVIA;Provisório;1
DF;BELARUS;Provisório;1
DF;EL SALVADOR;Provisório;1
DF;GUIANA;Temporário;1
DF;FINLÂNDIA;Temporário;1
DF;GUINÉ;Provisório;1
DF;MOLDOVA;Residente;3
DF;NÍGER;Provisório;1
DF;SUDÃO;Temporário;1
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;1
DF;GEÓRGIA;Temporário;1
DF;ARGÉLIA;Provisório;1
SP;BOLÍVIA;Residente;86724
SP;HAITI;Residente;27607
SP;PAÍSES BAIXOS;Residente;2474
SP;PORTUGAL;Residente;77761
SP;JAPÃO;Residente;41371
SP;REINO UNIDO;Residente;3867
SP;ESTADOS UNIDOS;Residente;11122
SP;IRÃ;Residente;387
SP;AUSTRÁLIA;Residente;614
SP;ARGENTINA;Residente;21784
SP;URUGUAI;Residente;5356
SP;PERU;Residente;14247
SP;FRANÇA;Residente;7742
SP;CORÉIA DO SUL;Residente;15604
SP;ITÁLIA;Residente;25357
SP;CHINA;Residente;35848
SP;PARAGUAI;Residente;10048
SP;SERVIA E MONTENEGRO;Residente;1198
SP;COLÔMBIA;Residente;10736
SP;ALEMANHA;Residente;10922
SP;REP. DOMINICANA;Residente;381
SP;NICARÁGUA;Residente;161
SP;ESPANHA;Residente;22987
SP;VENEZUELA;Residente;12894
SP;CHILE;Residente;15836
SP;LÍBANO;Residente;6087
SP;BÉLGICA;Residente;1140
SP;EQUADOR;Residente;1758
SP;LETÔNIA;Residente;195
SP;HUNGRIA;Residente;537
SP;CANADÁ;Residente;1284
SP;SUÍCA;Residente;2072
SP;RÚSSIA;Residente;905
SP;MÉXICO;Residente;2868
SP;EL SALVADOR;Residente;197
SP;CUBA;Residente;2956
SP;EGITO;Residente;797
SP;SENEGAL;Residente;2243
SP;SUÉCIA;Residente;980
SP;ANGOLA;Residente;4817
SP;MONGÓLIA;Residente;11
SP;SÍRIA;Residente;3820
SP;HONDURAS;Residente;124
SP;POLÔNIA;Residente;1273
SP;GUINÉ BISSAU;Residente;776
SP;NIGÉRIA;Residente;4402
SP;INDIA;Residente;1316
SP;NOVA ZELÂNDIA;Residente;145
SP;MARROCOS;Residente;505
SP;FINLÂNDIA;Residente;301
SP;MOÇAMBIQUE;Residente;253
SP;TUNÍSIA;Residente;152
SP;TURQUIA;Residente;486
SP;COSTA DO MARFIM;Residente;80
SP;DINAMARCA;Residente;434
SP;PALESTINA;Residente;409
SP;ARGÉLIA;Residente;95
SP;GUATEMALA;Residente;217
SP;JORDÂNIA;Residente;254
SP;IRLANDA;Residente;404
SP;CROÁCIA;Residente;95
SP;UCRÂNIA;Residente;291
SP;FILIPINAS;Residente;526
SP;BÓSNIA-HERZEGOVINA;Residente;17
SP;PANAMÁ;Residente;252
SP;ROMÊNIA;Residente;1462
SP;CABO VERDE;Residente;312
SP;MOLDOVA;Residente;15
SP;VIETINA;Residente;69
SP;UZBEQUISTÃO;Residente;12
SP;CAZAQUISTÃO;Residente;22
SP;SERRA LEOA;Residente;140
SP;SÉRVIA;Residente;83
SP;Montenegro;Residente;4
SP;ESLOVÊNIA;Residente;38
SP;GÂMBIA;Residente;63
SP;MAURITÂNIA;Residente;48
SP;JAPÃO;Temporário;441
SP;CUBA;Temporário;201
SP;CORÉIA DO SUL;Temporário;423
SP;AFRICA DO SUL;Residente;366
SP;GUIANA FRANCESA;Residente;79
SP;PAQUISTÃO;Residente;555
SP;GANA;Residente;360
SP;TAILÂNDIA;Residente;101
SP;CINGAPURA;Residente;65
SP;AUSTRIA;Residente;1164
SP;ANGOLA;Temporário;780
SP;BANGLADESH;Residente;1287
SP;CAMARÕES;Residente;293
SP;BELARUS;Residente;39
SP;GUINÉ;Residente;174
RJ;INDIA;Residente;318
RJ;ARGENTINA;Residente;12390
RJ;PORTUGAL;Residente;70630
RJ;ANGOLA;Residente;2366
RJ;CHINA;Residente;6028
RJ;ITÁLIA;Residente;8355
RJ;FRANÇA;Residente;5468
RJ;URUGUAI;Residente;2021
RJ;ESPANHA;Residente;8093
RJ;PERU;Residente;2627
RJ;ESTADOS UNIDOS;Residente;5428
RJ;COLÔMBIA;Residente;2674
RJ;PAÍSES BAIXOS;Residente;1097
RJ;ALEMANHA;Residente;3695
RJ;PARAGUAI;Residente;674
RJ;COSTA RICA;Residente;88
RJ;LITUÂNIA;Residente;71
RJ;HUNGRIA;Residente;153
RJ;CANADÁ;Residente;570
RJ;RÚSSIA;Residente;545
RJ;SUÍCA;Residente;1180
RJ;CHILE;Residente;2732
RJ;FINLÂNDIA;Residente;142
RJ;REINO UNIDO;Residente;2508
RJ;POLÔNIA;Residente;484
RJ;UCRÂNIA;Residente;75
RJ;NORUEGA;Residente;561
RJ;JAPÃO;Residente;2302
RJ;ISRAEL;Residente;249
RJ;AUSTRIA;Residente;516
RJ;BOLÍVIA;Residente;1440
RJ;EQUADOR;Residente;535
RJ;POLÔNIA;Temporário;438
RJ;SUÉCIA;Residente;489
RJ;BÉLGICA;Residente;569
RJ;CUBA;Residente;659
RJ;CONGO;Residente;343
RJ;VENEZUELA;Residente;2401
RJ;DINAMARCA;Residente;334
RJ;NIGÉRIA;Residente;189
RJ;CHILE;Temporário;472
RJ;PANAMÁ;Residente;104
RJ;CORÉIA DO SUL;Residente;231
RJ;BANGLADESH;Residente;18
RJ;CANADÁ;Temporário;121
RJ;IRAQUE;Residente;58
RJ;NICARÁGUA;Residente;79
RJ;MÉXICO;Residente;754
RJ;DINAMARCA;Temporário;77
RJ;ARGÉLIA;Residente;39
RJ;CABO VERDE;Residente;135
RJ;INDONÉSIA;Residente;47
RJ;COLÔMBIA;Temporário;1152
RJ;AFRICA DO SUL;Residente;144
RJ;BULGÁRIA;Residente;33
RJ;EL SALVADOR;Residente;56
RJ;SERVIA E MONTENEGRO;Residente;97
RJ;LÍBANO;Residente;635
RJ;ESLOVÊNIA;Residente;19
RJ;APÁTRIDA;Residente;109
RJ;FILIPINAS;Residente;187
RJ;GRÉCIA;Residente;271
RJ;PALESTINA;Residente;21
RJ;AUSTRÁLIA;Residente;296
RJ;ROMÊNIA;Residente;195
RJ;SÍRIA;Residente;535
RJ;ESTÔNIA;Residente;26
RJ;REINO UNIDO;Temporário;757
RJ;ESTADOS UNIDOS;Temporário;669
RJ;GUINÉ EQUATORIAL;Residente;2
RJ;GANA;Residente;98
RJ;SAO TOMÉ E PRÍNCIPE;Residente;22
RJ;IRÃ;Residente;93
RJ;SENEGAL;Residente;305
RJ;CINGAPURA;Residente;52
RJ;TURQUIA;Residente;99
RJ;MARROCOS;Residente;109
RJ;BHUTAN;Residente;2
RJ;LUXEMBURGO;Residente;13
RJ;GUINÉ BISSAU;Residente;79
RJ;GUIANA FRANCESA;Residente;38
RJ;EGITO;Residente;90
RJ;BURUNDI;Residente;1
RJ;HONDURAS;Residente;48
RJ;LIBÉRIA;Residente;21
RJ;IRLANDA;Residente;152
RJ;ZIMBÁBUE;Residente;10
RJ;CROÁCIA;Residente;34
RJ;SÉRVIA;Residente;32
RJ;BÓSNIA-HERZEGOVINA;Residente;4
RJ;LÍBIA;Residente;17
RJ;NOVA ZELÂNDIA;Residente;82
RJ;VIETINA;Residente;18
RJ;REP. DOMINICANA;Residente;72
RJ;ARÁBIA SAUDITA;Residente;7
RJ;GUATEMALA;Residente;53
RJ;MOÇAMBIQUE;Residente;59
RJ;QUÊNIA;Residente;11
RJ;EQUADOR;Temporário;378
RJ;CAMARÕES;Residente;43
RJ;FRANÇA;Temporário;708
RJ;GABÃO;Residente;6
RJ;TCHECOSLOVAQUIA;Residente;48
RJ;MALI;Residente;8
RJ;PAQUISTÃO;Residente;73
RJ;QUÊNIA;Temporário;5
RJ;REPÚBLICA TCHECA;Residente;54
RJ;MALÁSIA;Residente;52
RJ;BURKINA FASO;Residente;7
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;137
RJ;LETÔNIA;Residente;16
RJ;NORUEGA;Temporário;380
RJ;FINLÂNDIA;Temporário;31
RJ;UNIÃO SOVIÉTICA;Residente;19
RJ;PAÍSES BAIXOS;Temporário;179
RJ;SRI LANKA;Residente;9
RJ;FILIPINAS;Temporário;1131
RJ;ROMÊNIA;Temporário;84
RJ;BÉLGICA;Temporário;45
RJ;PORTUGAL;Temporário;268
RJ;IRLANDA;Temporário;31
RJ;SERRA LEOA;Residente;14
RJ;IÊMEN;Residente;6
RJ;TUNÍSIA;Residente;37
RJ;TAILÂNDIA;Residente;32
RJ;LITUÂNIA;Temporário;28
RJ;INDIA;Temporário;387
RJ;ALEMANHA;Temporário;268
RJ;HAITI;Residente;1710
RJ;PERU;Temporário;675
RJ;CROÁCIA;Temporário;70
RJ;TRINIDAD E TOBAGO;Residente;40
RJ;ANDORRA;Residente;2
RJ;MALTA;Residente;5
RJ;ARGENTINA;Temporário;312
RJ;ESPANHA;Temporário;150
RJ;UZBEQUISTÃO;Residente;8
RJ;RÚSSIA;Temporário;137
RJ;SUDÃO;Residente;2
RJ;SOMÁLIA;Residente;1
RJ;BOLÍVIA;Temporário;192
RJ;ANGOLA;Provisório;177
RJ;BAHAMA,IS;Residente;3
RJ;ESLOVÁQUIA;Residente;16
RJ;ITÁLIA;Temporário;161
RJ;BELARUS;Residente;23
RJ;GEÓRGIA;Residente;3
RJ;JAPÃO;Temporário;125
RJ;VENEZUELA;Temporário;1580
RJ;LIECHTENSTEIN;Residente;8
RJ;NIGÉRIA;Provisório;16
RJ;KUAITE;Residente;1
RJ;ZÂMBIA;Residente;4
RJ;TURCAS E CAICOS;Residente;1
RJ;BARBADOS;Residente;5
RJ;PANAMÁ, ZONA DO CANAL;Residente;1
RJ;JORDÂNIA;Residente;61
RJ;MASCATE;Residente;1
RJ;PORTUGAL;Provisório;7
RJ;GUADALUPE;Residente;1
RJ;CHINA;Provisório;5
RJ;HONDURAS;Temporário;23
RJ;SANTA HELENA;Residente;1
RJ;HONG-KONG (R.A.E.);Residente;4
RJ;PORTO RICO;Residente;6
RJ;SÃO CRISTOVÃO E NEVIS;Residente;1
RJ;ARMÊNIA;Residente;9
RJ;INDONÉSIA;Temporário;54
RJ;PARAGUAI;Temporário;99
RJ;JAMAICA;Residente;5
RJ;CAZAQUISTÃO;Residente;14
RJ;MOLDOVA;Residente;11
RJ;GUINÉ;Residente;23
RJ;CHIPRE;Residente;1
RJ;PERU;Provisório;7
RJ;ALBÂNIA;Residente;7
RJ;HAITI;Temporário;397
RJ;MYANMAR;Temporário;54
RJ;SUÉCIA;Temporário;46
RJ;ANGOLA;Temporário;142
RJ;COSTA RICA;Temporário;11
RJ;CHINA;Temporário;291
RJ;CUBA;Temporário;47
RJ;LETÔNIA;Temporário;37
RJ;CUBA;Provisório;104
RJ;UCRÂNIA;Temporário;144
RJ;NIGÉRIA;Temporário;21
RJ;IRÃ;Temporário;26
RJ;SAMOA OCIDENTAL;Residente;2
RJ;MALÁSIA;Temporário;150
RJ;CABO VERDE;Temporário;18
RJ;COSTA DO MARFIM;Temporário;11
RJ;MOÇAMBIQUE;Temporário;56
RJ;BENIN;Residente;31
RJ;BENIN;Temporário;36
RJ;GABÃO;Temporário;17
RJ;AFRICA DO SUL;Temporário;92
RJ;AUSTRÁLIA;Temporário;46
RJ;BULGÁRIA;Temporário;29
RJ;MAURÍCIO;Residente;4
RJ;GANA;Temporário;43
RJ;TOGO;Residente;29
RJ;AFEGANISTÃO;Residente;12
RJ;COLÔMBIA;Provisório;75
RJ;MÉXICO;Temporário;256
RJ;MÔNACO;Residente;1
RJ;VIETINA;Temporário;12
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;5
RJ;COSTA DO MARFIM;Residente;15
RJ;REP. MONTENEGRO;Temporário;4
RJ;CORÉIA DO SUL;Temporário;23
RJ;ISLÂNDIA;Residente;8
RJ;JAMAICA;Temporário;11
RJ;TURQUIA;Provisório;4
RJ;AUSTRIA;Temporário;33
RJ;TURCOMENISTÃO;Residente;3
RJ;GÂMBIA;Residente;3
RJ;TRINIDAD E TOBAGO;Temporário;9
RJ;GUINÉ BISSAU;Temporário;15
RJ;POLINÉSIA FRANCESA;Residente;1
RJ;VIETNAM DO NORTE;Residente;6
RJ;CONGO;Temporário;18
RJ;RÚSSIA;Provisório;39
RJ;CINGAPURA;Temporário;41
RJ;REP. DOMINICANA;Temporário;51
RJ;Montenegro;Residente;3
RJ;TAIWAN, PROVINCIA DA CHINA;Residente;5
RJ;SUÍCA;Temporário;32
RJ;FEROES, IS;Residente;1
RJ;BELARUS;Temporário;1
RJ;LÍBANO;Temporário;6
RJ;VENEZUELA;Provisório;434
RJ;SENEGAL;Temporário;34
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;30
RJ;AFEGANISTÃO;Provisório;22
RJ;UCRÂNIA;Provisório;4
RJ;GUINÉ;Provisório;5
RJ;NAMÍBIA;Temporário;3
RJ;GUINÉ EQUATORIAL;Provisório;1
RJ;UGANDA;Temporário;3
RJ;ROMÊNIA;Provisório;4
RJ;TUNÍSIA;Provisório;2
RJ;CORÉIA DO SUL;Provisório;3
RJ;PAQUISTÃO;Provisório;5
RJ;ARGENTINA;Provisório;6
RJ;GUINÉ EQUATORIAL;Temporário;9
RJ;TURQUIA;Temporário;72
RJ;TUNÍSIA;Temporário;2
RJ;ISLÂNDIA;Provisório;1
RJ;UGANDA;Provisório;3
RJ;SÍRIA;Temporário;2
RJ;GANA;Provisório;5
RJ;EL SALVADOR;Temporário;4
RJ;QUIRGUISTÃO;Residente;5
RJ;HUNGRIA;Temporário;4
RJ;AFEGANISTÃO;Temporário;32
RJ;MARROCOS;Provisório;9
RJ;GUIANA;Temporário;3
RJ;GRÉCIA;Temporário;16
RJ;ISRAEL;Temporário;3
RJ;CAMARÕES;Temporário;11
RJ;ESTÔNIA;Temporário;3
RJ;URUGUAI;Temporário;19
RJ;ARMÊNIA;Temporário;1
RJ;PANAMÁ;Temporário;9
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;11
RJ;EGITO;Temporário;9
RJ;ITÁLIA;Provisório;3
RJ;HAITI;Provisório;6
RJ;FILIPINAS;Provisório;14
RJ;PAQUISTÃO;Temporário;11
RJ;INDIA;Provisório;1
RJ;ESPANHA;Provisório;2
RJ;BANGLADESH;Temporário;11
RJ;ETIÓPIA;Temporário;1
RJ;FRANÇA;Provisório;2
RJ;PALESTINA;Temporário;1
RJ;LÍBIA;Temporário;1
RJ;CAZAQUISTÃO;Temporário;2
RJ;UGANDA;Residente;3
RJ;GEÓRGIA;Temporário;2
RJ;NOVA ZELÂNDIA;Temporário;3
RJ;REP. CENTRO AFRICANA;Residente;2
RJ;ESLOVÊNIA;Temporário;1
RJ;SERRA LEOA;Provisório;2
RJ;SÉRVIA;Temporário;5
RJ;MALTA;Temporário;3
RJ;ESLOVÁQUIA;Temporário;5
RJ;FIJI, ILHAS;Temporário;1
RJ;EQUADOR;Provisório;4
RJ;REPÚBLICA TCHECA;Temporário;9
RJ;TAILÂNDIA;Temporário;99
RJ;BENIN;Provisório;2
RJ;ZIMBÁBUE;Provisório;1
RJ;ESTADOS UNIDOS;Provisório;2
RJ;GÂMBIA;Provisório;1
RJ;AZERBAIJÃO;Residente;2
RJ;REP. DOMINICANA;Provisório;3
RJ;SÍRIA;Provisório;3
RJ;NAMÍBIA;Residente;4
RJ;IÊMEN;Provisório;1
RJ;PALESTINA;Provisório;1
RJ;MÉXICO;Provisório;3
RJ;CHILE;Provisório;1
RJ;PORTO RICO;Temporário;1
RJ;PARAGUAI;Provisório;2
RJ;CAMARÕES;Provisório;5
RJ;LÍBANO;Provisório;2
RJ;BELARUS;Provisório;2
RJ;GUATEMALA;Temporário;10
RJ;TOGO;Provisório;1
RJ;GUINÉ BISSAU;Provisório;4
RJ;IRÃ;Provisório;2
RJ;ARÁBIA SAUDITA;Temporário;4
RJ;MARROCOS;Temporário;1
RJ;TANZÂNIA;Temporário;3
RJ;MOÇAMBIQUE;Provisório;3
RJ;SENEGAL;Provisório;2
RJ;EL SALVADOR;Provisório;1
RJ;FINLÂNDIA;Provisório;1
RJ;NICARÁGUA;Temporário;2
RJ;EGITO;Provisório;1
RJ;BANGLADESH;Provisório;1
RJ;AUSTRIA;Provisório;1
RJ;AFRICA DO SUL;Provisório;1
RJ;NICARÁGUA;Provisório;1
RJ;BOLÍVIA;Provisório;1
RJ;AZERBAIJÃO;Temporário;6
RJ;TOGO;Temporário;2
RJ;ETIÓPIA;Residente;3
RJ;CHADE;Residente;1
RJ;BURKINA FASO;Temporário;5
RJ;SRI LANKA;Temporário;1
RJ;SAN MARINO;Residente;2
RJ;PAÍSES BAIXOS;Provisório;1
RJ;NACIONALIDADE INDEFINIDA;Residente;4
RJ;CONGO;Provisório;2
RJ;TREGUA, ESTADO;Residente;1
RJ;MADAGASCAR;Residente;3
RJ;SUAZILÂNDIA;Residente;1
RJ;BARBADOS;Temporário;1
RJ;GUIANA;Residente;3
RJ;ISLÂNDIA;Temporário;2
RJ;ARGÉLIA;Temporário;1
RJ;SURINAME;Residente;3
RJ;FIJI, ILHAS;Residente;1
RJ;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
RJ;POLÔNIA;Residente;1
RJ;ANTÍGUA;Residente;1
SP;PARAGUAI;Temporário;1455
SP;APÁTRIDA;Residente;683
SP;NORUEGA;Residente;236
SP;ARGENTINA;Temporário;476
SP;LITUÂNIA;Residente;1148
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;182
SP;COLÔMBIA;Temporário;3808
SP;CONGO;Residente;605
